clusters	score	genes
1311	0.650833678608	CD1B:0.0,PSAP:0.272714418721
1312	0.650833678608	CTAG1B:0.272714418721,HLA-DRB4:0.0
1319	0.650833678608	BMP4:0.272714418721,GREM2:0.0
1330	0.650833678608	ITGAV:0.272714418721,IL32:0.0
1334	0.650833678608	PSD2:0.0,PMS2:0.272714418721
1344	0.650833678608	KPNA5:0.0,SKP2:0.272714418721
1352	0.650833678608	KCNJ6:0.0,BIRC5:0.272714418721
1364	0.650833678608	SSTR2:0.0,SSTR3:0.272714418721
1370	0.650833678608	ERAL1:0.0,ALOX15B:0.272714418721
1380	0.650833678608	TRIM69:0.0,RECK:0.272714418721
862	0.624809329792	TLR5:0.12,PRKD1:0.272714418721,IRAK1:0.0
895	0.624809329792	GPD2:0.272714418721,FAF2:0.12,LPCAT1:0.0
1139	0.621363020485	GSTO1:0.12,GSTT1:0.140365528884
641	0.612121053755	EFEMP2:0.120271441872,FBLN5:0.12,ELN:0.0,SOD3:0.272714418721
1196	0.578409560213	MAP3K7:0.12,JAZF1:0.122367031979
1007	0.57276063216	TAF9:0.0,EHBP1:0.24
399	0.520666942886	RUNX2:0.272714418721,PIN1:0.272714418721,SULT4A1:0.0,PPM1D:0.0,GPHN:0.0
450	0.520666942886	PKN2:0.0,MAPK8:0.272714418721,APBB1:0.0,FAM193B:0.0,CDC25A:0.272714418721
474	0.520666942886	HEMGN:0.0,PELP1:0.272714418721,FAM129A:0.0,NPM1:0.272714418721,FOXK1:0.0
527	0.478359500888	KLK14:0.272714418721,KLK5:0.128173050727,SPINK5:0.0,CAMP:0.0
528	0.4779331304	TLR9:0.272714418721,TLR4:0.127815732464,SIGIRR:0.0,PALD1:0.0
576	0.472181730231	TIMP4:0.122995792115,CCL13:0.0,MMP1:0.272714418721,CXCL6:0.0
652	0.468606997344	ASXL1:0.0,RARB:0.272714418721,ZNF423:0.0,EBF2:0.12
594	0.434752848061	GSPT1:0.0,RNASEL:0.364343069953,NPHS2:0.0,IQGAP1:0.0
315	0.433889119072	CRIP2:0.0,UXT:0.0,ALPL:0.272714418721,NME5:0.0,RELA:0.272714418721,NR1H4:0.0
680	0.433889119072	F2R:0.0,PRTN3:0.0,F2RL1:0.272714418721
690	0.433889119072	SOX9:0.272714418721,SCX:0.0,CREB3L4:0.0
703	0.433889119072	ATG16L2:0.0,FKBP8:0.0,CHUK:0.272714418721
707	0.433889119072	EPOR:0.272714418721,SYP:0.0,VAMP2:0.0
711	0.433889119072	TNFRSF11B:0.272714418721,VEGFA:0.0,THBS1:0.0
715	0.433889119072	NUPR1:0.272714418721,MYOD1:0.0,BHLHA15:0.0
717	0.433889119072	ZBTB22:0.0,HEY1:0.272714418721,GATA1:0.0
719	0.433889119072	RHOA:0.272714418721,AGER:0.0,GMIP:0.0
721	0.433889119072	RNF14:0.0,TAGLN:0.272714418721,TNFAIP3:0.0
722	0.433889119072	MOK:0.0,S100P:0.272714418721,SDF4:0.0
723	0.433889119072	HSPD1:0.272714418721,BCL2L13:0.0,SLC25A4:0.0
732	0.433889119072	S100A5:0.0,AREG:0.272714418721,S100A2:0.0
739	0.433889119072	GAPDH:0.272714418721,NUDT2:0.0,CSF1:0.0
751	0.433889119072	FZD2:0.0,ROR2:0.0,WNT5A:0.272714418721
757	0.433889119072	TLR1:0.272714418721,CBFB:0.0,DHX36:0.0
761	0.433889119072	IKBKB:0.272714418721,MLST8:0.0,ZC3H12A:0.0
774	0.433889119072	HRG:0.0,FGG:0.272714418721,FGA:0.0
778	0.433889119072	UBE2C:0.0,UBE3D:0.0,CCNB1:0.272714418721
796	0.433889119072	GKN2:0.0,MUC6:0.272714418721,TFF1:0.0
797	0.433889119072	CNOT2:0.0,CNOT7:0.0,SCARA3:0.272714418721
814	0.433889119072	PPP3CB:0.0,TBC1D10C:0.0,CACNA1H:0.272714418721
