__mclCluster	name	PRWP	score
69.0	MAD2L1	0.0	-1
69.0	ANAPC2	0.0	-1
70.0	PPP6R3	0.0	-1
70.0	PPP6C	0.0	-1
246.0	PIK3CA	0.0	-1
-1	IRS1	-1	-1
247.0	EIF4G1	0.0	-1
247.0	G3BP1	0.0	-1
4.0	DDB1	0.0	-1
4.0	DCAF12	0.0	-1
130.0	SMARCC2	0.0	-1
130.0	SMARCE1	0.0	-1
248.0	SCG5	0.0	-1
248.0	PCSK2	0.0	-1
1.0	SKP2	0.0	-1
25.0	STK24	0.0	-1
25.0	STRN3	0.0	-1
249.0	FBXW11	0.0	-1
250.0	CTNNB1	0.0	-1
71.0	MRPL36	0.497773243111	-1
71.0	BRCA1	0.497773243111	0.12135720936
38.0	CDC42	0.0	-1
38.0	PRKCI	0.0	-1
251.0	CYFIP2	0.0	-1
251.0	WASF1	0.0	-1
62.0	EIF2B5	0.0	-1
72.0	NR0B2	0.0	-1
131.0	MAP3K7	0.0	-1
131.0	NOD2	0.0	-1
13.0	TCEB1	0.0	-1
13.0	FEM1B	0.0	-1
-1	COPB1	-1	-1
132.0	COPE	0.0	-1
133.0	RPLP1	0.0	-1
133.0	RPLP0	0.0	-1
134.0	JAM3	0.0	-1
134.0	F2RL2	0.0	-1
252.0	MED1	0.0	-1
5.0	MED25	0.0	-1
253.0	STAT5A	0.0	-1
253.0	TSLP	0.0	-1
73.0	TFDP2	0.0	-1
73.0	E2F3	0.0	-1
26.0	KPNA6	0.0	-1
26.0	KPNB1	0.0	-1
135.0	ULK1	0.0	-1
135.0	ATG13	0.0	-1
254.0	SNRPB2	0.0	-1
254.0	SMN1	0.0	-1
255.0	SUPT5H	0.0	-1
255.0	CCNT1	0.0	-1
74.0	DCTN2	0.0	-1
74.0	ACTR1A	0.0	-1
256.0	TGOLN2	0.0	-1
256.0	AP1M2	0.0	-1
-1	BIRC3	-1	-1
257.0	UBE2D3	0.0	-1
258.0	ORC1	0.0	-1
258.0	ORC4	0.0	-1
72.0	RARA	0.0	-1
33.0	OTUB1	0.0	-1
7.0	IKZF3	0.0	-1
7.0	SIN3A	0.0	-1
259.0	F13A1	0.0	-1
259.0	FGG	0.0	-1
260.0	GUCA2A	0.0	-1
260.0	GUCY2C	0.0	-1
136.0	BAX	0.0	-1
136.0	BCL2L11	0.0	-1
137.0	IL20	0.0	-1
137.0	IL20RA	0.0	-1
261.0	XRCC3	0.0	-1
261.0	FANCG	0.0	-1
138.0	MID1	0.0	-1
138.0	UBE2E2	0.0	-1
139.0	MBD3	0.0	-1
-1	KDM1A	-1	-1
262.0	TMPO	0.0	-1
262.0	BANF1	0.0	-1
8.0	PSMB5	0.0	-1
263.0	POLR2G	0.0	-1
263.0	POLR2J	0.0	-1
132.0	COPG1	0.0	-1
75.0	TAF10	0.0	-1
75.0	TAF8	0.0	-1
69.0	CDC20	0.0	-1
2.0	RPS29	0.0	-1
14.0	CHD3	0.0	-1
264.0	UBE2D1	0.0	-1
265.0	XPC	0.0	-1
265.0	RAD23A	0.0	-1
266.0	XRCC2	0.0	-1
266.0	RAD51C	0.0	-1
1.0	ACTL6A	0.0	-1
1.0	KAT5	0.0	-1
55.0	PAF1	0.0	-1
267.0	RPS12	0.0	-1
267.0	RPS26	0.0	-1
268.0	HDAC3	0.0	-1
15.0	CCND1	0.0	-1
22.0	PSMA2	0.0	-1
22.0	PSMB8	0.0	-1
39.0	RB1	0.0	-1
39.0	CCND3	0.0	-1
140.0	SRCAP	0.0	-1
140.0	DMAP1	0.0	-1
27.0	DDX39B	0.0	-1
27.0	THOC2	0.0	-1
8.0	PSMA5	0.0	-1
269.0	TNFRSF11B	0.0	-1
269.0	TNFSF10	0.0	-1
270.0	INSR	0.0	-1
271.0	RNF7	0.0	-1
272.0	PDK1	0.0	-1
272.0	PDHA1	0.0	-1
273.0	SEPT7	0.0	-1
273.0	SEPT2	0.0	-1
40.0	SF3A2	0.0	-1
40.0	SF3B2	0.0	-1
274.0	COL5A3	0.0	-1
274.0	COL5A1	0.0	-1
275.0	PXN	0.0	-1
275.0	PTPN11	0.0	-1
1.0	CDKN1A	0.0	-1
141.0	COPS3	0.0	-1
142.0	CDK1	0.0	-1
142.0	USP16	0.0	-1
8.0	PSMB1	0.0	-1
143.0	RBBP4	0.0	-1
144.0	BRCC3	0.0	-1
144.0	FAM175A	0.0	-1
276.0	RXFP1	0.0	-1
277.0	RLN2	0.0	-1
145.0	RING1	0.0	-1
145.0	PCGF1	0.0	-1
278.0	PARD6A	0.0	-1
278.0	LLGL2	0.0	-1
116.0	TSC22D4	0.0	-1
76.0	BCR	0.0	-1
76.0	JAK2	0.0	-1
279.0	TRAPPC8	0.0	-1
279.0	TRAPPC3	0.0	-1
77.0	GNB1	0.0	-1
20.0	CCT6A	0.0	-1
111.0	RPL11	0.0	-1
28.0	CXCL10	0.0	-1
28.0	DPP4	0.0	-1
280.0	AMFR	0.0	-1
10.0	VCP	0.0	-1
16.0	FBXO11	0.0	-1
146.0	SIAH1	0.0	-1
128.0	SNTG1	0.0	-1
281.0	SMAD3	0.0	-1
-1	PIN1	-1	-1
282.0	CHUK	0.0	-1
282.0	MAP3K1	0.0	-1
283.0	VIP	0.0	-1
283.0	VIPR1	0.0	-1
132.0	COPZ2	0.0	-1
284.0	GIPR	0.0	-1
284.0	GIP	0.0	-1
78.0	DGKZ	0.0	-1
78.0	PRKCA	0.0	-1
285.0	UTRN	0.0	-1
285.0	DRP2	0.0	-1
286.0	PRIM2	0.0	-1
286.0	POLA2	0.0	-1
6.0	H1F0	0.0	-1
287.0	ITGAM	0.0	-1
288.0	ICAM1	0.0	-1
289.0	GP1BA	0.0	-1
289.0	VWF	0.0	-1
147.0	FKBP8	0.0	-1
147.0	EGLN1	0.0	-1
79.0	IL1R1	0.0	-1
79.0	MYD88	0.0	-1
148.0	APP	0.0	-1
148.0	LRP1	0.0	-1
61.0	DCUN1D1	0.0	-1
120.0	ZBTB16	0.0	-1
-1	PHC1	-1	-1
149.0	CBX4	0.0	-1
6.0	CDC25B	0.0	-1
290.0	CASP2	0.0	-1
290.0	MZB1	0.0	-1
264.0	RLIM	0.0	-1
291.0	E2F1	0.0	-1
39.0	MAPK14	0.0	-1
5.0	MED6	0.0	-1
5.0	MED21	0.0	-1
2.0	RPS2	0.0	-1
80.0	COPS2	0.0	-1
80.0	COPS6	0.0	-1
245.0	SMARCC1	0.0	-1
292.0	TRIM5	0.0	-1
58.0	FFAR1	0.0	-1
81.0	MAPK8IP2	0.0	-1
81.0	MAPK13	0.0	-1
26.0	NUP98	0.0	-1
150.0	GSK3A	0.0	-1
293.0	PRKCB	0.0	-1
294.0	MED4	0.0	-1
294.0	MED12	0.0	-1
295.0	INO80	0.0	-1
295.0	YY1	0.0	-1
9.0	EIF3D	0.0	-1
9.0	EIF3H	0.0	-1
56.0	IFNAR1	0.0	-1
296.0	PTPRF	0.0	-1
296.0	BCAR1	0.0	-1
297.0	HMGB1	0.0	-1
297.0	TAF1	0.0	-1
298.0	SRC	0.0	-1
17.0	RNF25	0.0	-1
73.0	CDK3	0.0	-1
73.0	E2F2	0.0	-1
299.0	MAP4K1	0.0	-1
299.0	ABL1	0.0	-1
300.0	CASP3	0.0	-1
4.0	DCAF4	0.0	-1
301.0	PDE6D	0.0	-1
301.0	HRAS	0.0	-1
302.0	CASP10	0.0	-1
302.0	FAS	0.0	-1
22.0	PSMA6	0.0	-1
271.0	ASB2	0.0	-1
5.0	MED13	0.0	-1
151.0	AP3B1	0.0	-1
151.0	AP3D1	0.0	-1
13.0	SPSB4	0.0	-1
29.0	FBXO5	0.328879819555	-1
29.0	CDC27	0.328879819555	-1
152.0	HCFC1	0.0	-1
152.0	ASH2L	0.0	-1
41.0	RIPK2	0.0	-1
41.0	NGFR	0.0	-1
82.0	PLCG2	0.0	-1
82.0	SYK	0.0	-1
112.0	TUBA1A	0.0	-1
153.0	FBXW8	0.0	-1
153.0	RBX1	0.0	-1
303.0	RAD21	0.0	-1
303.0	PDS5B	0.0	-1
304.0	CSF3R	0.0	-1
304.0	CSF2	0.0	-1
305.0	BTRC	0.0	-1
122.0	CDH2	0.0	-1
306.0	RAD50	0.0	-1
51.0	ERCC2	0.0	-1
307.0	STX4	0.0	-1
307.0	STXBP3	0.0	-1
14.0	ZMYM2	0.0	-1
308.0	EIF4E	0.0	-1
308.0	DDX3X	0.0	-1
83.0	AURKB	0.0	-1
83.0	CENPA	0.0	-1
69.0	FZR1	0.0	-1
42.0	STAT6	0.0	-1
42.0	NCOA1	0.0	-1
309.0	NUTF2	0.0	-1
309.0	NUP62	0.0	-1
13.0	TCEB3	0.0	-1
81.0	MBP	0.0	-1
154.0	SMURF1	0.0	-1
154.0	TGFBR1	0.0	-1
25.0	STRN	0.0	-1
310.0	NXF1	0.0	-1
310.0	RAN	0.0	-1
127.0	STUB1	0.0	-1
311.0	FHL5	0.0	-1
311.0	CREM	0.0	-1
312.0	POU2AF1	0.0	-1
312.0	SLC22A1	0.0	-1
313.0	CFH	0.0	-1
313.0	CFI	0.0	-1
10.0	ASPSCR1	0.0	-1
4.0	WDTC1	0.0	-1
43.0	FAAP100	0.0	-1
43.0	FANCA	0.0	-1
314.0	RFX2	0.0	-1
314.0	RFX1	0.0	-1
79.0	IL1A	0.0	-1
155.0	CUL2	0.0	-1
10.0	ANKZF1	0.0	-1
84.0	SNRPD3	0.0	-1
84.0	CLNS1A	0.0	-1
85.0	PIP5K1A	0.0	-1
85.0	ARF1	0.0	-1
1.0	PIAS2	0.0	-1
315.0	DOK1	0.0	-1
315.0	TEC	0.0	-1
316.0	CD3E	0.0	-1
316.0	CD247	0.0	-1
44.0	HAND1	0.0	-1
44.0	HAND2	0.0	-1
317.0	NMUR2	0.0	-1
317.0	NMU	0.0	-1
156.0	AKAP11	0.0	-1
156.0	GSK3B	0.0	-1
318.0	STAT3	0.0	-1
305.0	SNAI1	0.0	-1
319.0	ACTR8	0.0	-1
319.0	RUVBL2	0.0	-1
157.0	CSNK1E	0.0	-1
157.0	MCC	0.0	-1
320.0	MVB12A	0.0	-1
320.0	CD2AP	0.0	-1
10.0	VCPIP1	0.0	-1
74.0	DCTN1	0.0	-1
321.0	SHOC2	0.0	-1
321.0	NRAS	0.0	-1
5.0	MED23	0.0	-1
158.0	CD47	0.0	-1
158.0	SIRPA	0.0	-1
322.0	HIST1H1A	0.0	-1
322.0	CCNA1	0.0	-1
323.0	CALCRL	0.0	-1
323.0	RAMP2	0.0	-1
159.0	UBE2L3	0.0	-1
159.0	UBA1	0.0	-1
160.0	ADRA2A	0.0	-1
160.0	GNAO1	0.0	-1
324.0	VPS4B	0.0	-1
324.0	PDCD6IP	0.0	-1
23.0	RASSF6	0.0	-1
5.0	MED16	0.0	-1
325.0	HDAC5	0.0	-1
3.0	PSMC6	0.0	-1
326.0	CDC37	0.0	-1
326.0	STK11	0.0	-1
22.0	PSMA1	0.0	-1
-1	DNMT1	-1	-1
137.0	IL20RB	0.0	-1
161.0	YWHAQ	0.0	-1
155.0	LRR1	0.0	-1
327.0	RNF2	0.0	-1
162.0	RIN1	0.0	-1
162.0	YWHAB	0.0	-1
328.0	HIC1	0.0	-1
328.0	CTBP2	0.0	-1
16.0	FBXO31	0.0	-1
163.0	NUP107	0.0	-1
163.0	SEC13	0.0	-1
1.0	TUBA4A	0.0	-1
28.0	CXCL12	0.0	-1
13.0	SPSB1	0.0	-1
86.0	COPG2	0.0	-1
86.0	COPB2	0.0	-1
13.0	ASB8	0.0	-1
138.0	RNF8	0.0	-1
329.0	ACIN1	0.0	-1
4.0	DTL	0.0	-1
34.0	DLL4	0.0	-1
330.0	PRPF6	0.0	-1
80.0	COPS7A	0.0	-1
331.0	ARHGEF7	0.0	-1
331.0	SCRIB	0.0	-1
87.0	TRIM25	0.0	-1
109.0	PEF1	0.0	-1
164.0	ACTR3	0.0	-1
164.0	WASF2	0.0	-1
88.0	NCOA2	0.0	-1
332.0	WDR61	0.0	-1
2.0	RPS14	0.0	-1
43.0	FANCM	0.0	-1
43.0	FAAP24	0.0	-1
89.0	LSM4	0.0	-1
89.0	LSM2	0.0	-1
333.0	HHIP	0.0	-1
333.0	DHH	0.0	-1
234.0	GABARAP	0.0	-1
165.0	PCNA	0.0	-1
334.0	POLA1	0.0	-1
30.0	GNG5	0.0	-1
30.0	GNB2	0.0	-1
90.0	SETD7	0.0	-1
335.0	CAMKK2	0.0	-1
335.0	CAMK4	0.0	-1
89.0	LSM6	0.0	-1
105.0	CDK7	0.0	-1
166.0	CCNC	0.0	-1
166.0	MED10	0.0	-1
121.0	PML	0.0	-1
336.0	SMC3	0.0	-1
32.0	POLR3A	0.0	-1
45.0	MMP9	0.0	-1
45.0	PZP	0.0	-1
12.0	ERCC6	0.0	-1
337.0	PRPF8	0.0	-1
338.0	CASP8	0.0	-1
167.0	CUL3	0.0	-1
339.0	SMARCA2	0.0	-1
36.0	SSRP1	0.0	-1
340.0	NCK1	0.0	-1
18.0	NCL	0.0	-1
44.0	TCF3	0.0	-1
29.0	CDH1	0.328879819555	0.120271441872
341.0	WWP1	0.0	-1
341.0	SMAD1	0.0	-1
146.0	BAG1	0.0	-1
35.0	OCRL	0.0	-1
60.0	NCAPD2	0.0	-1
46.0	RPA1	0.0	-1
46.0	ATRIP	0.0	-1
-1	ACTR2	-1	-1
33.0	TRIM32	0.0	-1
168.0	HLA-E	0.0	-1
168.0	CALR	0.0	-1
2.0	RPS20	0.0	-1
123.0	ERBB3	0.0	-1
9.0	EIF3M	0.0	-1
342.0	TNFRSF8	0.0	-1
342.0	TRAF5	0.0	-1
151.0	AP3S1	0.0	-1
91.0	UCHL5	0.0	-1
169.0	PALB2	0.0	-1
31.0	IARS	0.0	-1
27.0	THOC1	0.0	-1
32.0	POLR3B	0.0	-1
343.0	EIF2B3	0.0	-1
344.0	ACTC1	0.0	-1
344.0	GC	0.0	-1
150.0	AXIN1	0.0	-1
293.0	MARCKS	0.0	-1
163.0	SEH1L	0.0	-1
252.0	MED26	0.0	-1
90.0	HIST3H3	0.0	-1
345.0	ATG12	0.0	-1
345.0	ATG16L1	0.0	-1
6.0	RBL2	0.0	-1
5.0	MED17	0.0	-1
15.0	SUDS3	0.0	-1
61.0	ASB1	0.0	-1
56.0	PTPRC	0.0	-1
60.0	NCAPG	0.0	-1
47.0	SART1	0.0	-1
47.0	SUMO1	0.0	-1
238.0	PSMD4	0.0	-1
3.0	PSMD14	0.0	-1
170.0	ASAP2	0.0	-1
346.0	CAPZA1	0.0	-1
346.0	CAPZB	0.0	-1
2.0	RPS9	0.0	-1
17.0	TRIM17	0.0	-1
171.0	LCK	0.0	-1
88.0	NRIP1	0.0	-1
347.0	KCNJ4	0.0	-1
347.0	CASK	0.0	-1
6.0	LIN54	0.0	-1
21.0	SOX9	0.0	-1
348.0	POLH	0.0	-1
348.0	POLI	0.0	-1
92.0	RPL23A	0.0	-1
92.0	RPL19	0.0	-1
58.0	PTGIR	0.0	-1
48.0	TNRC6A	0.0	-1
48.0	AGO4	0.0	-1
349.0	PARP1	0.0	-1
4.0	TRPC4AP	0.0	-1
350.0	FASLG	0.0	-1
350.0	PSTPIP1	0.0	-1
30.0	GNG10	0.0	-1
44.0	TCF4	0.0	-1
-1	STAT1	-1	-1
124.0	MCM3	0.0	-1
330.0	SNRNP200	0.0	-1
351.0	ROCK1	0.0	-1
351.0	LIMK1	0.0	-1
64.0	TAF13	0.0	-1
64.0	TAF9	0.0	-1
169.0	MORF4L1	0.0	-1
102.0	GOSR2	0.0	-1
102.0	STX5	0.0	-1
343.0	EIF2B2	0.0	-1
65.0	APAF1	0.0	-1
352.0	CKS1B	0.0	-1
352.0	CDKN1B	0.0	-1
353.0	SPTAN1	0.0	-1
353.0	PLEC	0.0	-1
63.0	TAF6	0.0	-1
65.0	PMAIP1	0.0	-1
318.0	FER	0.0	-1
354.0	INCENP	0.0	-1
354.0	AURKA	0.0	-1
20.0	TCP1	0.0	-1
355.0	RNF4	0.0	-1
45.0	CXCL8	0.0	-1
93.0	ITGB1BP2	0.0	-1
93.0	ITGB1	0.0	-1
172.0	STXBP2	0.0	-1
172.0	STX2	0.0	-1
67.0	FOS	0.0	-1
10.0	FAF2	0.0	-1
356.0	PER2	0.0	-1
94.0	MOB1B	0.0	-1
94.0	LATS1	0.0	-1
52.0	IRS2	0.0	-1
104.0	LBR	0.0	-1
357.0	PIGT	0.0	-1
357.0	GPAA1	0.0	-1
358.0	SSTR2	0.0	-1
358.0	SHANK2	0.0	-1
359.0	EPHB2	0.0	-1
359.0	PICK1	0.0	-1
214.0	PAAF1	0.0	-1
7.0	BCL6	0.0	-1
22.0	PSMB10	0.0	-1
11.0	FYN	0.0	-1
11.0	MAPT	0.0	-1
149.0	BMI1	0.0	-1
75.0	TAF3	0.0	-1
47.0	SATB1	0.0	-1
360.0	XRCC5	0.0	-1
361.0	PROS1	0.0	-1
38.0	CDC42BPA	0.0	-1
173.0	TEAD1	0.0	-1
173.0	MEF2A	0.0	-1
362.0	CRKL	0.0	-1
362.0	TGFB1I1	0.0	-1
57.0	IKBKE	0.0	-1
57.0	IKBKB	0.0	-1
174.0	MYB	0.0	-1
28.0	CXCL11	0.0	-1
363.0	MDH2	0.0	-1
363.0	CS	0.0	-1
361.0	F10	0.0	-1
95.0	ALK	0.0	-1
276.0	RLN3	0.0	-1
364.0	PFN1	0.0	-1
364.0	WASL	0.0	-1
175.0	BMP4	0.0	-1
175.0	NOG	0.0	-1
2.0	RPS5	0.0	-1
365.0	SMC1A	0.0	-1
365.0	STAG1	0.0	-1
30.0	GNG3	0.0	-1
150.0	PRKCG	0.0	-1
366.0	NFKB1	0.0	-1
366.0	HMGA1	0.0	-1
367.0	PIAS4	0.0	-1
367.0	SMAD4	0.0	-1
162.0	MARK3	0.0	-1
368.0	RPS25	0.0	-1
368.0	RPS17	0.0	-1
103.0	VAMP3	0.0	-1
103.0	STX3	0.0	-1
27.0	ALYREF	0.0	-1
140.0	ING3	0.0	-1
3.0	PSMC2	0.0	-1
204.0	USP22	0.0	-1
143.0	CHAF1A	0.0	-1
369.0	ZKSCAN7	0.0	-1
369.0	TCEANC	0.0	-1
370.0	SNX9	0.0	-1
370.0	SNX33	0.0	-1
371.0	MED18	0.0	-1
371.0	MED31	0.0	-1
372.0	HSPA8	0.0	-1
373.0	HNRNPD	0.0	-1
176.0	GOSR1	0.0	-1
209.0	AIMP2	0.0	-1
374.0	SRSF2	0.0	-1
374.0	SREK1	0.0	-1
156.0	AXIN2	0.0	-1
84.0	SNRPD2	0.0	-1
375.0	SIRT1	0.0	-1
375.0	BRINP1	0.0	-1
-1	BTK	-1	-1
292.0	TRIM6	0.0	-1
91.0	INO80E	0.0	-1
177.0	KPNA2	0.0	-1
177.0	RAG1	0.0	-1
376.0	SLC3A2	0.0	-1
376.0	SLC7A11	0.0	-1
94.0	HTRA2	0.0	-1
377.0	PRKDC	0.0	-1
377.0	ILF3	0.0	-1
53.0	SNCA	0.0	-1
96.0	KLC1	0.0	-1
96.0	KIF5A	0.0	-1
243.0	ARPC3	0.0	-1
378.0	PFDN5	0.0	-1
178.0	PPP4R3A	0.0	-1
178.0	PPP4C	0.0	-1
379.0	TOMM20	0.0	-1
379.0	PINK1	0.0	-1
7.0	PGR	0.0	-1
380.0	BMPR1B	0.0	-1
380.0	BMP6	0.0	-1
23.0	RASSF5	0.0	-1
19.0	ITSN1	0.0	-1
13.0	SPSB2	0.0	-1
381.0	SUZ12	0.0	-1
381.0	EZH1	0.0	-1
21.0	MEF2D	0.0	-1
382.0	FBXW5	0.0	-1
382.0	CUL4A	0.0	-1
179.0	KDR	0.0	-1
339.0	ARID1A	0.0	-1
383.0	KCNJ8	0.0	-1
383.0	ABCC9	0.0	-1
384.0	VPS35	0.0	-1
385.0	VPS26A	0.0	-1
386.0	PARK2	0.0	-1
386.0	DNAJA1	0.0	-1
387.0	KAT2B	1.0	-1
388.0	RALA	0.0	-1
388.0	PLD1	0.0	-1
174.0	AR	0.0	-1
174.0	MYBBP1A	0.0	-1
389.0	OS9	0.0	-1
389.0	SEL1L	0.0	-1
118.0	SFPQ	0.0	-1
120.0	SFN	0.0	-1
71.0	TOPBP1	0.497773243111	-1
110.0	PRKCZ	0.0	-1
390.0	PKN2	0.0	-1
390.0	MAP3K2	0.0	-1
53.0	USP9X	0.0	-1
11.0	SKAP2	0.0	-1
6.0	CCNK	0.0	-1
3.0	PSMD10	0.0	-1
144.0	UIMC1	0.0	-1
246.0	PIK3R2	0.0	-1
391.0	FADD	0.0	-1
391.0	RIPK3	0.0	-1
20.0	CCT7	0.0	-1
392.0	BYSL	0.0	-1
392.0	PNO1	0.0	-1
393.0	ACTN2	0.0	-1
