__mclCluster	name	PRWP
15.0	TSG101	0.0
5.0	HGS	0.169372281027
154.0	ERBB2	0.536878401529
6.0	RUVBL2	0.0959462878081
6.0	DPCD	0.0959462878081
17.0	CBL	0.0
17.0	SLA2	0.0
7.0	PSMC6	0.0
148.0	UBB	0.203878425175
209.0	EFNA4	0.0
209.0	EPHA4	0.0
92.0	PDE6D	0.0
92.0	RHEB	0.0
68.0	RBM8A	0.0
68.0	MAGOHB	0.0
25.0	CBX8	0.0
25.0	RNF2	0.0
4.0	PIAS1	0.103198958945
7.0	PSMC2	0.0
67.0	PTPN6	0.0
204.0	SYK	0.0
466.0	NFKB1	0.0
134.0	NFKBIA	0.0
11.0	TAF9	0.0
11.0	TAF6	0.0
34.0	DUSP1	0.0
34.0	MAPK1	0.0
70.0	CD2AP	0.0
509.0	PLRG1	0.0
509.0	CDC5L	0.0
27.0	ABCD1	0.0785206700792
27.0	PEX19	0.0785206700792
508.0	ITGB7	0.0
508.0	ITGAE	0.0
250.0	CREBBP	0.23609485518
219.0	ADRB2	0.240909955401
219.0	SLC9A3R1	0.240909955401
127.0	IGF1R	0.326813384892
20.0	IRS1	0.14566494762
6.0	CTNNB1	0.0959462878081
15.0	VPS37A	0.0
226.0	FGFR3	0.0
226.0	FGF1	0.0
84.0	NCOR1	0.0
168.0	HDAC3	0.0
117.0	CNTFR	0.180156400249
117.0	CNTF	0.180156400249
51.0	FLT4	0.0
212.0	E2F1	0.0
31.0	RB1	0.0
9.0	BATF3	0.0841773195146
507.0	BARD1	0.0
507.0	CSTF1	0.0
43.0	EIF4G3	0.0
72.0	MDFI	0.0
72.0	ZNF136	0.0
2.0	PARP1	0.194644378434
506.0	LDLR	0.0
506.0	PCSK9	0.0
13.0	SMAD2	0.0
1.0	SKP1	0.0529413295154
1.0	FBXL2	0.0529413295154
59.0	HDAC2	0.0
59.0	SP3	0.0
21.0	YWHAE	0.0842238452051
21.0	HDAC5	0.0842238452051
32.0	HDAC4	0.0
32.0	MEF2D	0.0
238.0	AKAP5	0.0
505.0	EME1	0.0
505.0	MUS81	0.0
46.0	CUL1	0.0
11.0	TAF12	0.0
42.0	EXOSC4	0.0
339.0	EXOSC10	0.0
151.0	HNRNPA2B1	0.0
151.0	HNRNPL	0.0
19.0	CDC42	0.0
20.0	PIK3R1	0.14566494762
113.0	MAPT	0.0
113.0	SNCA	0.0
95.0	CDK4	0.181082100259
56.0	CYTH1	0.120987822643
56.0	ITGB2	0.120987822643
303.0	BTK	0.0
130.0	NEDD8	0.0
130.0	NUB1	0.0
90.0	TIMP3	0.144865680207
90.0	MMP2	0.144865680207
504.0	NUDT21	0.0
504.0	CPSF6	0.0
50.0	TRAF6	0.0
10.0	TNFRSF11A	0.0415697665125
13.0	SMURF2	0.0
104.0	TBK1	0.0
104.0	TBKBP1	0.0
10.0	TRAF2	0.0415697665125
10.0	TNFRSF8	0.0415697665125
23.0	STAT3	0.170763183739
165.0	STUB1	0.0
165.0	BAG1	0.0
325.0	CSF2RB	0.0
251.0	PTPN11	0.0
6.0	CDH3	0.0959462878081
19.0	WIPF1	0.0
248.0	NCK1	0.0
503.0	ERBB4	0.0
503.0	NRG1	0.0
174.0	MCM4	0.0
174.0	MCM6	0.0
32.0	MEF2A	0.0
12.0	EIF3C	0.102101135494
12.0	EIF3K	0.102101135494
158.0	NCOA4	0.715891223675
158.0	AR	0.715891223675
31.0	TFDP1	0.0
31.0	E2F3	0.0
1.0	FBXL3	0.0529413295154
216.0	PPP4C	0.0
216.0	PPP4R2	0.0
247.0	GTF2F2	0.0
247.0	GTF2F1	0.0
21.0	YWHAH	0.0842238452051
45.0	AURKB	0.0
45.0	RACGAP1	0.0
58.0	MAP2K4	0.0
199.0	MAPK8	0.362049419405
502.0	SART1	0.0
502.0	UBL5	0.0
253.0	LMO2	0.0
253.0	LDB1	0.0
10.0	TNF	0.0415697665125
222.0	EPHB1	0.0
222.0	EFNB1	0.0
183.0	ASF1A	0.0
14.0	RBBP8	0.187105317207
14.0	CTBP1	0.187105317207
403.0	TNFAIP3	0.0
189.0	RNF11	0.0
26.0	COPS8	0.0
2.0	RFC5	0.194644378434
140.0	DBF4	0.0
140.0	CDC7	0.0
16.0	CHUK	0.0724328401035
10.0	MAP3K14	0.0415697665125
2.0	WRN	0.194644378434
194.0	CCNB2	0.0
501.0	ILF3	0.0
501.0	XPO5	0.0
3.0	PKN2	0.0744569763118
3.0	RHOA	0.0744569763118
500.0	CCK	0.0
500.0	CCKBR	0.0
10.0	BIRC2	0.0415697665125
202.0	RIPK2	0.0
192.0	MET	0.0
499.0	SAP30BP	0.0
499.0	PUF60	0.0
9.0	FOS	0.0841773195146
9.0	DDIT3	0.0841773195146
-1	CASP3	-1
120.0	ARHGEF7	0.0
120.0	PAK2	0.0
132.0	PSMB5	0.0
132.0	PSMB3	0.0
498.0	SEPT5	0.0
498.0	SEPT8	0.0
4.0	RAD51AP1	0.103198958945
4.0	RAD51	0.103198958945
62.0	SMAD6	0.1204549777
19.0	NCF2	0.0
3.0	ARHGEF11	0.0744569763118
3.0	PLXNB3	0.0744569763118
208.0	CTNND1	0.0
208.0	CDH2	0.0
30.0	CXCR2	0.105178856745
30.0	CXCL6	0.105178856745
58.0	MAP2K7	0.0
58.0	MAP3K1	0.0
180.0	IGBP1	0.0
180.0	PPP2CB	0.0
252.0	NFKB2	0.0
497.0	APPL2	0.353343015356
497.0	APPL1	0.353343015356
240.0	VEGFA	0.568433227572
240.0	NRP1	0.568433227572
334.0	TNFRSF9	0.0
50.0	IRAK2	0.0
199.0	HRAS	0.362049419405
28.0	BRAF	0.0
496.0	NTF4	0.0
496.0	BDNF	0.0
495.0	MCTS1	0.0
495.0	DENR	0.0
146.0	RPA1	0.0
146.0	RAD52	0.0
5.0	EPS8	0.169372281027
115.0	AHR	0.176671507678
115.0	AIP	0.176671507678
400.0	IL7	0.0
44.0	IL2RG	0.103475485862
2.0	MSH2	0.194644378434
140.0	MCM2	0.0
28.0	YWHAG	0.0
28.0	MARK3	0.0
58.0	MAP3K2	0.0
109.0	CAND1	0.0
109.0	CUL3	0.0
39.0	GGA1	0.0
39.0	SYNRG	0.0
10.0	MAP3K8	0.0415697665125
1.0	CUL7	0.0529413295154
1.0	FBXW8	0.0529413295154
494.0	RFX5	0.0
494.0	RFXANK	0.0
148.0	CCNE2	0.203878425175
133.0	TCEB1	0.0
133.0	SOCS1	0.0
7.0	PSMC3	0.0
7.0	PSMD13	0.0
250.0	IRF3	0.23609485518
145.0	BCL10	0.0
145.0	MALT1	0.0
471.0	PARD6A	0.0
298.0	PRKCZ	0.361364933101
67.0	KIT	0.0
451.0	JAK2	0.353343015356
493.0	ACTN2	0.0
493.0	KCNA5	0.0
242.0	BIRC7	0.240741378607
242.0	CASP9	0.240741378607
1.0	FBXO11	0.0529413295154
6.0	CTNNA1	0.0959462878081
38.0	EIF4EBP1	0.0
35.0	FYN	0.0
35.0	CD247	0.0
492.0	KCNJ5	0.0
492.0	KCNJ3	0.0
12.0	EIF3F	0.102101135494
12.0	EIF3B	0.102101135494
49.0	IFNAR1	0.0
49.0	TYK2	0.0
147.0	BTG1	0.0
147.0	CNOT8	0.0
83.0	RAB3A	0.0
83.0	SYTL4	0.0
9.0	BATF	0.0841773195146
246.0	UBE2D1	0.0
246.0	UBE3A	0.0
86.0	UBE2E3	0.0
86.0	RNF5	0.0
491.0	GCKR	0.0
491.0	GCK	0.0
490.0	RIC8A	0.0
490.0	UBQLN1	0.0
22.0	HSD17B10	0.0
489.0	FSHB	0.0
489.0	CGA	0.0
251.0	IL6ST	0.0
251.0	JAK1	0.0
188.0	APTX	0.246257900566
188.0	XRCC4	0.246257900566
7.0	PSMD5	0.0
31.0	MCM7	0.0
475.0	LCK	0.0
20.0	PIK3CA	0.14566494762
78.0	ORC4	0.0
488.0	U2AF2	0.0
488.0	U2AF1	0.0
184.0	ECH1	0.0
86.0	UBE2D2	0.0
52.0	CCL14	0.0
40.0	CFTR	0.201910294489
40.0	CANX	0.201910294489
22.0	APBA2	0.0
245.0	LNPEP	0.0
245.0	TNKS2	0.0
51.0	GFRA1	0.0
51.0	RET	0.0
487.0	PARD6B	0.0
487.0	PRKCI	0.0
17.0	LCP2	0.0
27.0	SLC25A17	0.0785206700792
212.0	TOPBP1	0.0
2.0	RFC1	0.194644378434
2.0	RFC3	0.194644378434
250.0	STAT6	0.23609485518
70.0	CD2BP2	0.0
70.0	CD2	0.0
191.0	DIABLO	0.235562010238
191.0	BIRC6	0.235562010238
486.0	SEC24C	0.0
486.0	SEC23A	0.0
26.0	BTBD2	0.0
26.0	COPS6	0.0
8.0	E2F4	0.120053719349
476.0	XPO1	0.0
100.0	PPP1CA	0.0
7.0	PSMD10	0.0
125.0	NCF1	0.0
125.0	PRKCB	0.0
41.0	STAM	0.0
228.0	PSEN2	0.0
172.0	TFRC	0.0
172.0	HFE	0.0
249.0	GRK2	0.0
34.0	MAP2K2	0.0
24.0	CBX1	0.0785206700792
12.0	EIF3H	0.102101135494
1.0	CD9	0.0529413295154
1.0	CD63	0.0529413295154
485.0	GAS6	0.0
485.0	AXL	0.0
60.0	PSMA7	0.0
3.0	BMF	0.0744569763118
3.0	BCL2	0.0744569763118
259.0	YWHAB	0.0
28.0	EPB41L3	0.0
137.0	HUWE1	0.184693425425
137.0	MCL1	0.184693425425
484.0	FLII	0.0
484.0	LRRFIP1	0.0
-1	CUL2	-1
483.0	HMG20B	0.511128127253
483.0	BRCA2	0.511128127253
61.0	DNM1	0.0
61.0	AMPH	0.0
91.0	MYO6	0.142935740968
7.0	PSMD4	0.0
7.0	PSMD14	0.0
18.0	RANBP2	0.0
18.0	RANGAP1	0.0
157.0	EFNA5	0.0
239.0	RELA	0.0
80.0	CDK9	0.141337206143
54.0	POLR2A	0.0
153.0	OSGEP	0.0
153.0	TP53RK	0.0
248.0	RASA1	0.0
124.0	PSEN1	0.0
6.0	CDH1	0.0959462878081
4.0	MDM2	0.103198958945
4.0	SUMO1	0.103198958945
54.0	CDK7	0.0
12.0	EIF3A	0.102101135494
12.0	EIF3D	0.102101135494
214.0	CCR8	0.0
214.0	CCL17	0.0
3.0	BNIP3	0.0744569763118
3.0	BNIP3L	0.0744569763118
232.0	PFN1	0.0
232.0	ACTB	0.0
19.0	PAK5	0.0
12.0	EIF3I	0.102101135494
12.0	EIF3G	0.102101135494
92.0	ARL3	0.0
92.0	UNC119	0.0
67.0	CD22	0.0
1.0	ITGA2	0.0529413295154
1.0	ITGB1	0.0529413295154
5.0	STAT5B	0.169372281027
17.0	INPPL1	0.0
53.0	ATXN1	0.0
53.0	COIL	0.0
8.0	SIN3A	0.120053719349
57.0	MXD1	0.178270042504
38.0	FKBP1A	0.0
38.0	MTOR	0.0
482.0	ELK1	0.0
482.0	MAPK9	0.0
30.0	CXCR1	0.105178856745
30.0	CXCL8	0.105178856745
5.0	STAM2	0.169372281027
41.0	STAMBP	0.0
481.0	KDR	0.0
481.0	VEGFC	0.0
124.0	PSENEN	0.0
228.0	NCSTN	0.0
24.0	SUV39H1	0.0785206700792
24.0	CBX5	0.0785206700792
94.0	MLLT1	0.0
94.0	AFF4	0.0
143.0	SNTA1	0.180682466551
143.0	DMD	0.180682466551
61.0	SH3GL2	0.0
61.0	SYNJ1	0.0
2.0	RFC4	0.194644378434
1.0	CDCA3	0.0529413295154
73.0	USO1	0.141337206143
73.0	GOLGB1	0.141337206143
187.0	LTBR	0.0
10.0	TRAF5	0.0415697665125
394.0	GABARAP	0.0
480.0	CBFB	0.0
480.0	RUNX3	0.0
152.0	CRKL	0.0
20.0	EPOR	0.14566494762
11.0	TAF1A	0.0
142.0	MKL1	0.0
142.0	SRF	0.0
71.0	LAPTM5	0.0
71.0	NEDD4	0.0
8.0	MTA2	0.120053719349
8.0	MBD3	0.120053719349
197.0	INHBB	0.0
197.0	ACVR1B	0.0
247.0	GTF2B	0.0
243.0	FBXW11	0.342553941469
3.0	PDPK1	0.0744569763118
246.0	UBE2L6	0.0
113.0	PARK2	0.0
479.0	LRP5	0.0
479.0	AXIN1	0.0
35.0	FYB	0.0
19.0	TNK2	0.0
45.0	INCENP	0.0
26.0	COPS4	0.0
478.0	COTL1	0.0
478.0	ALOX5	0.0
99.0	GNG7	0.0
99.0	GNB1	0.0
25.0	RYBP	0.0
128.0	SQSTM1	0.0
477.0	LCAT	0.0
477.0	APOA1	0.0
41.0	CHMP1B	0.0
41.0	VPS4A	0.0
37.0	STX1A	0.0
37.0	SYT1	0.0
310.0	FAS	0.0
28.0	KIF23	0.0
117.0	LIFR	0.180156400249
429.0	IL3	0.0
178.0	ACTR3	0.0
73.0	GOLGA2	0.141337206143
2.0	FEN1	0.194644378434
142.0	CEBPB	0.0
145.0	CARD11	0.0
102.0	GRIN2A	0.0
147.0	CNOT7	0.0
147.0	CNOT6	0.0
31.0	SP1	0.0
391.0	POU2F1	0.0
13.0	ERBIN	0.0
245.0	TERF1	0.0
211.0	NEO1	0.0
211.0	NTN1	0.0
476.0	SNUPN	0.0
54.0	TCEA1	0.0
475.0	CD5	0.0
36.0	FBXW7	0.0
36.0	NOTCH1	0.0
27.0	PEX12	0.0785206700792
474.0	RAMP1	0.0
474.0	CALCRL	0.0
473.0	FASLG	0.353343015356
473.0	TNFRSF6B	0.353343015356
101.0	TLR4	0.364849825673
101.0	TIRAP	0.364849825673
39.0	RAB9A	0.0
39.0	PLIN3	0.0
87.0	SPTAN1	0.0
87.0	FANCA	0.0
44.0	JAK3	0.103475485862
44.0	IL2RB	0.103475485862
472.0	DPY30	0.0
472.0	ASH2L	0.0
471.0	PARD3	0.0
105.0	SRC	0.181082100259
105.0	GJA1	0.181082100259
9.0	ATF2	0.0841773195146
9.0	MAPK13	0.0841773195146
244.0	CSTA	0.235562010238
239.0	SETD7	0.0
3.0	BNIP2	0.0744569763118
1.0	ITGA5	0.0529413295154
2.0	XRCC5	0.194644378434
372.0	LTA	0.0
229.0	GANAB	0.0
229.0	PRKCSH	0.0
423.0	UBE2L3	0.0
27.0	PEX10	0.0785206700792
470.0	ITK	0.0
470.0	LAT	0.0
8.0	RBBP4	0.120053719349
8.0	SAP30	0.120053719349
4.0	TOP2A	0.103198958945
243.0	CHEK2	0.342553941469
42.0	EXOSC2	0.0
469.0	LYN	0.0
469.0	HCLS1	0.0
468.0	CLOCK	0.0
468.0	ARNTL	0.0
62.0	BMP4	0.1204549777
62.0	BMPR2	0.1204549777
467.0	TSN	0.0
467.0	TSNAX	0.0
85.0	RASSF1	0.0
95.0	CCND2	0.181082100259
466.0	RELB	0.0
108.0	ITGA2B	0.200737260918
108.0	ITGB3	0.200737260918
80.0	LARP7	0.141337206143
14.0	BRIP1	0.187105317207
465.0	PCID2	0.0
465.0	SHFM1	0.0
464.0	CENPA	0.0
464.0	HJURP	0.0
8.0	SATB1	0.120053719349
463.0	CELA1	0.0
463.0	PI3	0.0
17.0	TGFB1I1	0.0
17.0	PTK2B	0.0
317.0	CSF2	0.0
6.0	CTNNBIP1	0.0959462878081
88.0	JUP	0.144545973241
17.0	VAV1	0.0
25.0	BMI1	0.0
106.0	FGR	0.0
462.0	CACNG2	0.0
462.0	DLG4	0.0
84.0	BCOR	0.0
84.0	BCL6	0.0
3.0	ARHGDIA	0.0744569763118
3.0	RAC2	0.0744569763118
242.0	XIAP	0.240741378607
196.0	LRPAP1	0.241442800345
196.0	LRP1	0.241442800345
55.0	UPF2	0.117781005119
55.0	UPF3B	0.117781005119
461.0	TGFBR3	0.0
461.0	TGFB2	0.0
4.0	UBA2	0.103198958945
37.0	SNAP25	0.0
37.0	STX4	0.0
241.0	GTF2A2	0.0
241.0	GTF2A1	0.0
119.0	SERPINB2	0.381819361176
119.0	PLAU	0.381819361176
460.0	MAP2K5	0.0
460.0	MAP3K3	0.0
459.0	RAB7A	0.0
459.0	RILP	0.0
458.0	RRAGA	0.0
458.0	RRAGC	0.0
16.0	CDC37	0.0724328401035
16.0	IKBKB	0.0724328401035
377.0	APC	0.369386850849
457.0	SNRPB2	0.0
457.0	SNRPA1	0.0
41.0	USP8	0.0
50.0	IL1R1	0.0
54.0	MED21	0.0
43.0	EIF4EBP3	0.0
168.0	HDAC9	0.0
6.0	PYGO1	0.0959462878081
6.0	BCL9	0.0959462878081
129.0	CD4	0.0
155.0	YWHAQ	0.0
42.0	EXOSC3	0.0
456.0	ATG12	0.0
456.0	ATG3	0.0
455.0	DDX20	0.0
455.0	GEMIN4	0.0
324.0	GZMB	0.0
60.0	PSMA6	0.0
241.0	TBPL1	0.0
8.0	MTA1	0.120053719349
235.0	S100A1	0.0
235.0	S100B	0.0
137.0	BAX	0.184693425425
3.0	BAK1	0.0744569763118
15.0	PDCD6IP	0.0
15.0	PDCD6	0.0
454.0	MED28	0.0
454.0	MED30	0.0
122.0	ZWINT	0.0
30.0	CXCL1	0.105178856745
127.0	IGF2	0.326813384892
127.0	IGFBP1	0.326813384892
52.0	CCL15	0.0
80.0	CCNT1	0.141337206143
5.0	SOS1	0.169372281027
77.0	HSPA8	0.0
58.0	MAP3K4	0.0
453.0	TINF2	0.0
453.0	TERF2IP	0.0
11.0	TAF10	0.0
11.0	TAF5	0.0
8.0	ING1	0.120053719349
138.0	HNRNPK	0.0
74.0	TGFBR1	0.176953351191
38.0	RPS6KB1	0.0
62.0	BMPR1B	0.1204549777
133.0	TCEB2	0.0
59.0	BRMS1	0.0
5.0	STAT1	0.169372281027
85.0	ETS1	0.0
5.0	ERBB3	0.169372281027
33.0	GTF2H1	0.105238490926
33.0	ERCC2	0.105238490926
26.0	COPS3	0.0
240.0	PGF	0.568433227572
239.0	ING4	0.0
452.0	EED	0.0
452.0	EZH1	0.0
159.0	CCR3	0.0
159.0	CCL13	0.0
48.0	VHL	0.0
48.0	FN1	0.0
19.0	ITSN1	0.0
451.0	SH2B1	0.353343015356
450.0	COL8A1	0.0
450.0	COL8A2	0.0
26.0	COPS7A	0.0
449.0	PRL	0.354142282769
449.0	PRLR	0.354142282769
448.0	ERO1A	0.353343015356
448.0	P4HB	0.353343015356
447.0	RRAD	0.0
447.0	CAMK2G	0.0
7.0	RAD23A	0.0
40.0	PDZK1	0.201910294489
40.0	PDZK1IP1	0.201910294489
446.0	CXCR3	0.0
446.0	CXCL9	0.0
2.0	CCND1	0.194644378434
18.0	KPNB1	0.0
43.0	EIF4EBP2	0.0
445.0	NR5A2	0.0
445.0	NR0B2	0.0
8.0	RBL2	0.120053719349
31.0	E2F5	0.0
223.0	PTTG1	0.0
223.0	ESPL1	0.0
1.0	ITGA3	0.0529413295154
10.0	BIRC3	0.0415697665125
120.0	GIT2	0.0
146.0	XPA	0.0
5.0	ABI1	0.169372281027
33.0	ERCC3	0.105238490926
36.0	RBPJ	0.0
-1	NCOR2	-1
4.0	HIPK2	0.103198958945
135.0	THRA	0.0
183.0	HIRA	0.0
8.0	ZBTB16	0.120053719349
82.0	RARA	0.141656913108
82.0	NRIP1	0.141656913108
230.0	PYCARD	0.0
230.0	NLRP3	0.0
36.0	CCNE1	0.0
64.0	CREBZF	0.0
64.0	HCFC1	0.0
109.0	RBX1	0.0
444.0	NUP107	0.0
444.0	NUP133	0.0
27.0	ABCD2	0.0785206700792
15.0	CEP55	0.0
97.0	CDC73	0.0
97.0	CTR9	0.0
234.0	CCNA2	0.0
63.0	RAD21	0.0
63.0	SMC3	0.0
92.0	ARL2	0.0
443.0	PTF1A	0.0
443.0	TCF12	0.0
236.0	TNFRSF13B	0.0
236.0	TNFSF13B	0.0
10.0	TRAF1	0.0415697665125
49.0	STAT2	0.0
442.0	NCBP2	0.0
442.0	NCBP1	0.0
441.0	FES	0.0
441.0	BCR	0.0
79.0	NTRK1	0.141976620073
79.0	NGFR	0.141976620073
286.0	SFPQ	0.0
257.0	TOP1	0.0
440.0	SF3B4	0.0
440.0	SF3B2	0.0
42.0	EXOSC7	0.0
42.0	EXOSC6	0.0
20.0	PIK3CB	0.14566494762
15.0	PEF1	0.0
176.0	CDK8	0.23609485518
176.0	MED12	0.23609485518
126.0	POMC	0.0
126.0	MC1R	0.0
198.0	BACH1	0.0
198.0	MAFG	0.0
99.0	GNGT1	0.0
146.0	RPA2	0.0
130.0	SENP8	0.0
439.0	FLI1	0.0
439.0	GATA1	0.0
203.0	PAFAH1B1	0.0
203.0	PAFAH1B2	0.0
23.0	NCOA2	0.170763183739
238.0	MAP2	0.0
52.0	CCL7	0.0
6.0	PTPRU	0.0959462878081
438.0	TIMM10	0.0
438.0	TIMM9	0.0
6.0	RUVBL1	0.0959462878081
437.0	CNOT2	0.0
437.0	CNOT3	0.0
237.0	EIF2B4	0.0
436.0	CLU	1.0
436.0	LRP2	1.0
427.0	EGR1	0.3838029079
154.0	GRB7	0.536878401529
8.0	RBBP7	0.120053719349
6.0	CDH5	0.0959462878081
108.0	ITGAV	0.200737260918
22.0	KAT5	0.0
144.0	CHRAC1	0.0
95.0	CDKN2C	0.181082100259
145.0	CARD10	0.0
104.0	TMEM173	0.0
20.0	IRS2	0.14566494762
201.0	MYC	0.270846750875
201.0	NMI	0.270846750875
236.0	TNFRSF17	0.0
2.0	RAD17	0.194644378434
388.0	ACTR2	0.0
435.0	SAP18	0.0
435.0	SUFU	0.0
65.0	CRYAA	0.141337206143
65.0	CRYAB	0.141337206143
351.0	GTF2E1	0.0
56.0	ITGAM	0.120987822643
225.0	MAP3K7	0.235562010238
434.0	MMP9	0.42071542698
434.0	LCN2	0.42071542698
433.0	TNFSF12	0.0
433.0	TNFRSF12A	0.0
432.0	TUBGCP4	0.0
432.0	TUBG1	0.0
24.0	CHAF1B	0.0785206700792
164.0	RAB11A	0.0
164.0	RAB11FIP5	0.0
431.0	IL1R2	0.0
431.0	IL1A	0.0
32.0	MEF2C	0.0
91.0	NUCB1	0.142935740968
91.0	GNAI3	0.142935740968
177.0	THBS1	0.0
69.0	ITGAX	0.0
18.0	NUP153	0.0
227.0	IL10RA	0.240909955401
430.0	PROS1	0.0
430.0	C4BPA	0.0
7.0	PSMD11	0.0
119.0	SERPINE1	0.381819361176
19.0	PAK3	0.0
27.0	PEX3	0.0785206700792
235.0	S100A4	0.0
53.0	SMN2	0.0
131.0	EPHA2	0.0
429.0	IL3RA	0.0
81.0	FER	0.0
9.0	FOSL1	0.0841773195146
11.0	BTAF1	0.0
369.0	CD40	0.0
428.0	CCS	0.0
428.0	SOD1	0.0
29.0	LSM6	0.0
29.0	LSM2	0.0
50.0	USP7	0.0
74.0	STRAP	0.176953351191
312.0	SNAPC4	0.0
40.0	DNAJA1	0.201910294489
43.0	EIF4G1	0.0
11.0	EDF1	0.0
217.0	CDC16	0.0
217.0	ANAPC10	0.0
28.0	SH3BP4	0.0
141.0	TNNI1	0.0
141.0	TNNC1	0.0
34.0	MBP	0.0
10.0	TRADD	0.0415697665125
182.0	WASF1	0.0
182.0	NCKAP1	0.0
89.0	FADD	0.0
132.0	PSMB4	0.0
427.0	NAB2	0.3838029079
21.0	TSC1	0.0842238452051
21.0	TSC2	0.0842238452051
426.0	PLEKHO1	0.0
426.0	SMURF1	0.0
425.0	NELFE	0.0
425.0	NELFB	0.0
3.0	BCL2L1	0.0744569763118
77.0	HSPB8	0.0
65.0	HSPB1	0.141337206143
424.0	EEF1G	0.0
424.0	EEF1B2	0.0
12.0	EIF3L	0.102101135494
47.0	POLR2J	0.0
138.0	FUS	0.0
171.0	MAP1LC3A	0.0
171.0	NBR1	0.0
31.0	E2F2	0.0
225.0	IRAK1	0.235562010238
423.0	ARIH2	0.0
75.0	AIMP2	0.0
75.0	KARS	0.0
422.0	MMP3	0.0
422.0	TIMP1	0.0
163.0	NAE1	0.0
163.0	UBE2M	0.0
