__mclCluster	PRWP_single	PRWP	score	name
6.0	0.0	0.0438951746704	0.0	TMEM207
6.0	0.0	0.0438951746704	0.0	IL36B
162.0	0.0	0.0921781009294	0.0	KCNF1
25.0	0.0	0.0	0.0	IFNA16
225.0	0.0	0.0	0.0	SNTG2
103.0	0.0	0.0725160098917	0.0	CCNJ
25.0	0.0	0.0	0.0	CHRDL1
525.0	0.0	0.0	0.0	DMKN
1251.0	0.0	0.0	0.0	CXCL14
25.0	0.0	0.0	0.0	ANKS6
6.0	0.0	0.0438951746704	0.0	NDP
32.0	0.0	0.0280591265254	0.0	NPIPA1
6.0	0.0	0.0438951746704	0.0	CCDC88C
25.0	0.0	0.0	0.0	PCCA
976.0	0.0	0.0	0.0	TARBP2
25.0	0.0	0.0	0.0	FAM69A
6.0	0.0	0.0438951746704	0.0	PBLD
6.0	0.0	0.0438951746704	0.0	AAMDC
72.0	0.0	0.0564397167564	0.0	C18orf32
626.0	0.0	0.0	0.0	FGFR1OP
614.0	0.0	0.0	0.0	DEFB103B
145.0	0.0	0.0	0.0	ELOVL2
130.0	0.0	0.169499012535	0.0	NR5A2
1.0	0.0	0.0173935825718	0.0	RPS4Y1
428.0	0.0	0.185607251672	0.0	OARD1
842.0	0.0	0.314236042864	0.0	GTF2H2
145.0	0.0	0.0	0.0	ELOVL7
21.0	0.0	0.0	0.0	YPEL5
6.0	0.0	0.0438951746704	0.0	C21orf59
159.0	0.0	0.0978413220475	0.0	TIPRL
907.0	0.0	0.0	0.0	MIEF2
340.0	0.0	0.309428464345	0.0	KMT2A
21.0	0.0	0.0	0.0	SEPSECS
674.0	0.0	0.0	0.0	NTNG1
6.0	0.0	0.0438951746704	0.0	GALE
106.0	0.0	0.0	0.0	DTWD2
6.0	0.0	0.0438951746704	0.0	AKR1C4
316.0	0.0	0.153630168216	0.0	BDH1
15.0	0.0	0.0476783280669	0.0	DDT
6.0	0.0	0.0438951746704	0.0	MIA
639.0	0.0	0.0	0.0	NECTIN3
173.0	0.0	0.102420112144	0.0	SPPL2A
162.0	0.0	0.0921781009294	0.0	GJA4
6.0	0.0	0.0438951746704	0.0	S100A14
6.0	0.0	0.0438951746704	0.0	ZCCHC14
443.0	0.0	0.0	0.0	AK6
846.0	0.0	0.0	0.0	KRI1
668.0	0.0	0.0	0.0	ZNF316
6.0	0.0	0.0438951746704	0.0	WBSCR28
12.0	0.0	0.0866180677018	0.0	DOPEY2
139.0	0.0	0.0876032043543	0.0	AVPR1A
1106.0	0.0	0.0	0.0	TIAL1
25.0	0.0	0.0	0.0	OR4D6
125.0	0.0	0.0768150841078	0.0	CCT3
64.0	0.0	0.0485147899628	0.0	NMNAT2
86.0	0.457677954206	0.176757774111	0.122724350242	HSD3B2
934.0	0.0	0.0	0.0	TMPRSS11D
585.0	0.0	0.0	0.0	LRRC26
6.0	0.0	0.0438951746704	0.0	CA3
229.0	0.0	0.120454405987	0.0	RSU1
585.0	0.0	0.0	0.0	KCNMB2
714.0	0.0	0.0	0.0	MCM8
963.0	0.0	0.307260336431	0.0	CTC1
673.0	0.0	0.0	0.0	RSPO2
728.0	0.0	0.0	0.0	DCBLD2
180.0	0.0	0.104745347621	0.0	RAB18
21.0	0.0	0.0	0.0	SAMD4B
674.0	0.0	0.0	0.0	LRRC4
72.0	0.0	0.0564397167564	0.0	TSPAN13
72.0	0.0	0.0564397167564	0.0	CFI
22.0	0.0	0.0888126046989	0.0	PLEKHO2
659.0	0.0	0.0	0.0	ANGPTL5
86.0	0.0	0.176757774111	0.0	KCNE2
1351.0	0.0	0.0	0.0	FDX2
106.0	0.0	0.0	0.0	ZFP30
21.0	0.0	0.0	0.0	ZDBF2
1190.0	0.0	0.0	0.0	AUNIP
9.0	0.0	0.00971864050094	0.0	ZCCHC7
162.0	0.0	0.0921781009294	0.0	DOK5
399.0	0.0	0.0	0.0	SULT4A1
1.0	0.0	0.0173935825718	0.0	NT5DC4
77.0	0.0	0.0	0.0	RANBP3
480.0	0.0	0.0	0.0	FRMD5
754.0	0.0	0.0	0.0	NUTM2B
6.0	0.0	0.0438951746704	0.0	OR10G3
1137.0	0.0	0.0	0.0	SRMS
6.0	0.0	0.0438951746704	0.0	NETO1
664.0	0.0	0.236198302906	0.0	PNLIP
25.0	0.0	0.0	0.0	COL4A3BP
673.0	0.0	0.0	0.0	RSPO3
12.0	0.0	0.0866180677018	0.0	NBEAL2
1271.0	0.0	0.0	0.0	ASB10
477.0	0.447517989677	0.386357079718	0.12	STEAP4
145.0	0.0	0.0	0.0	ELOVL1
21.0	0.0	0.0	0.0	TSHZ3
450.0	0.0	0.0	0.0	FAM193B
106.0	0.0	0.0	0.0	EARS2
22.0	0.0	0.0888126046989	0.0	APAF1
100.0	0.0	0.0658415006638	0.0	GLIPR2
174.0	0.0	0.0	0.0	NFE2L3
6.0	0.0	0.0438951746704	0.0	OVOL2
6.0	0.0	0.0438951746704	0.0	GSTA4
336.0	0.0	0.0	0.0	SAMD9L
106.0	0.0	0.0	0.0	CEPT1
1396.0	0.0	0.0	0.0	OFCC1
1396.0	0.0	0.0	0.0	PRMT8
1357.0	0.0	0.0	0.0	AGO3
156.0	0.0	0.10766111765	0.0	SH2D3C
249.0	0.0	0.0	0.0	USP47
417.0	0.0	0.19526562749	0.0	ZMAT3
145.0	0.0	0.0	0.0	ELOVL3
162.0	0.447517989677	0.0921781009294	0.12	PENK
29.0	0.0	0.0	0.0	ZNF57
25.0	0.0	0.0	0.0	CCDC107
106.0	0.0	0.0	0.0	UNC5D
202.0	0.447517989677	0.115222626162	0.12	RFK
6.0	0.0	0.0438951746704	0.0	TMEM252
6.0	0.0	0.0438951746704	0.0	NAP1L5
793.0	0.0	0.365846098599	0.0	IL5
6.0	0.0	0.0438951746704	0.0	C1QTNF7
14.0	0.0	0.0312468138744	0.0	ELK4
25.0	0.0	0.0	0.0	GRAMD1C
21.0	0.0	0.0	0.0	RMND5B
1028.0	0.0	0.460890504647	0.0	ARID1A
1.0	0.0	0.0173935825718	0.0	ARIH2OS
1316.0	0.0	0.0	0.0	HLA-DOA
6.0	0.0	0.0438951746704	0.0	OR8D4
145.0	0.0	0.0	0.0	ELOVL6
64.0	0.0	0.0485147899628	0.0	AMMECR1
545.0	0.0	0.0	0.0	MYD88
432.0	0.0	0.184356201859	0.0	NDRG2
6.0	0.0	0.0438951746704	0.0	STARD7
76.0	0.0	0.0542224123114	0.0	NBPF15
25.0	0.0	0.0	0.0	CT55
1.0	0.0	0.0173935825718	0.0	TUBE1
6.0	0.0	0.0438951746704	0.0	GLRX2
847.0	0.0	0.321211749299	0.0	CYTH3
674.0	0.0	0.0	0.0	LRRC4C
674.0	0.0	0.0	0.0	NTNG2
963.0	0.0	0.307260336431	0.0	POT1
37.0	0.467837918739	0.0698302317478	0.125448700485	ABCC4
6.0	0.0	0.0438951746704	0.0	PRRG2
6.0	0.0	0.0438951746704	0.0	DNAJB3
106.0	0.0	0.0	0.0	ZNF791
21.0	0.0	0.0	0.0	ZNF609
252.0	0.0	0.0	0.0	MYO5C
72.0	0.0	0.0564397167564	0.0	ATP13A1
1269.0	0.0	0.0	0.0	DDI2
659.0	0.0	0.0	0.0	ANGPTL2
1.0	0.0	0.0173935825718	0.0	YBX2
54.0	0.0	0.0439936234436	0.0	CFAP97
64.0	0.0	0.0485147899628	0.0	DNAJC2
723.0	0.0	0.0	0.0	BCL2L13
596.0	0.479010175942	0.246661862554	0.128444492599	DAB2IP
21.0	0.0	0.0	0.0	BOD1L1
1.0	0.0	0.0173935825718	0.0	PM20D2
513.0	0.0	0.0	0.0	ATF5
21.0	0.0	0.0	0.0	KDM6B
450.0	0.0	0.0	0.0	APBB1
1294.0	0.0	0.0	0.0	TBC1D14
1249.0	0.0	0.0	0.0	TMPRSS15
900.0	0.0	0.0	0.0	ARC
922.0	0.447517989677	0.307260336431	0.12	ALOXE3
922.0	0.0	0.307260336431	0.0	ALOX12B
354.0	0.0	0.0	0.0	MAGEA3
6.0	0.0	0.0438951746704	0.0	CMTM1
6.0	0.0	0.0438951746704	0.0	OR5T1
1330.0	0.0	0.0	0.0	IL32
86.0	0.0	0.176757774111	0.0	MAL2
54.0	0.0	0.0439936234436	0.0	EFCAB14
673.0	0.0	0.0	0.0	RSPO4
673.0	0.0	0.0	0.0	LGR4
233.0	0.0	0.0	0.0	BECN2
229.0	0.0	0.120454405987	0.0	CCDC80
664.0	0.0	0.236198302906	0.0	LMF1
664.0	0.0	0.236198302906	0.0	LIPC
100.0	0.0	0.0658415006638	0.0	TNRC18
518.0	0.0	0.246661862554	0.0	ZKSCAN2
6.0	0.0	0.0438951746704	0.0	PGM2
125.0	0.0	0.0768150841078	0.0	BBS5
925.0	0.0	0.0	0.0	OTULIN
11.0	0.0	0.0115222626162	0.0	KRTCAP2
639.0	0.0	0.0	0.0	DBN1
512.0	0.0	0.0	0.0	TICRR
125.0	0.0	0.0768150841078	0.0	BBS12
602.0	0.0	0.0	0.0	DNLZ
6.0	0.0	0.0438951746704	0.0	TMEM174
583.0	0.0	0.0	0.0	CTNNA3
6.0	0.0	0.0438951746704	0.0	CCDC186
249.0	0.0	0.0	0.0	URM1
6.0	0.0	0.0438951746704	0.0	TMEM92
6.0	0.0	0.0438951746704	0.0	MDP1
21.0	0.0	0.0	0.0	MAGEC1
229.0	0.467837918739	0.120454405987	0.125448700485	GCNT1
397.0	0.0	0.0	0.0	BATF2
440.0	0.0	0.0	0.0	SKIL
360.0	0.0	0.0	0.0	RAB31
192.0	0.0	0.0	0.0	RRAGB
106.0	0.0	0.0	0.0	TRAFD1
98.0	0.0	0.0	0.0	SOAT1
98.0	0.0	0.0	0.0	UBIAD1
1277.0	0.0	0.0	0.0	TNFAIP8L2
440.0	0.0	0.0	0.0	RNF165
396.0	0.0	0.0	0.0	ZC3HAV1
174.0	0.0	0.0	0.0	MAFF
21.0	0.0	0.0	0.0	PAPD4
25.0	0.0	0.0	0.0	PARP2
125.0	0.447517989677	0.0768150841078	0.12	TCP1
705.0	0.457677954206	0.314236042864	0.122724350242	ITPR1
86.0	0.0	0.176757774111	0.0	ATP4A
816.0	0.447517989677	0.928756715726	0.12	M6PR
270.0	0.0	0.134672589799	0.0	LRG1
1.0	0.0	0.0173935825718	0.0	FAM83B
428.0	0.0	0.185607251672	0.0	PARG
228.0	0.0	0.117838516074	0.0	MR1
518.0	0.0	0.246661862554	0.0	SHROOM3
12.0	0.0	0.0866180677018	0.0	KRT86
1395.0	0.0	0.0	0.0	TPM3
577.0	0.0	0.0	0.0	DSC2
394.0	0.0	0.0	0.0	CACUL1
814.0	0.0	0.0	0.0	PPP3CB
814.0	0.0	0.0	0.0	TBC1D10C
666.0	0.0	0.0	0.0	COA3
883.0	0.0	0.0	0.0	SOST
415.0	0.0	0.0	0.0	BROX
18.0	0.0	0.0388869629356	0.0	GAGE5
60.0	0.0	0.0495814983354	0.0	PLA2G4B
424.0	0.0	0.0	0.0	EXO5
639.0	0.0	0.0	0.0	NECTIN2
57.0	0.0	0.0	0.0	GTF2A2
362.0	0.0	0.0	0.0	PIP5K1C
35.0	0.0	0.0960782809372	0.0	OST4
175.0	0.0	0.0	0.0	TNFSF12
20.0	0.0	0.0218181694212	0.0	LRRN4CL
126.0	0.0	0.0	0.0	TTC23L
1.0	0.0	0.0173935825718	0.0	C19orf43
1323.0	0.0	0.0	0.0	CHKA
275.0	0.0	0.0	0.0	PADI3
5.0	0.0	0.0	0.0	MAGEF1
6.0	0.458690246884	0.0438951746704	0.122995792115	ADI1
3.0	0.0	0.0311077696638	0.0	DMTF1
58.0	0.0	0.0	0.0	ROBO3
6.0	0.0	0.0438951746704	0.0	AGPAT1
186.0	0.0	0.0	0.0	NPDC1
1143.0	0.0	0.0	0.0	LYPLA2
469.0	0.0	0.0	0.0	SPATA8
27.0	0.0	0.0242573949814	0.0	NARFL
20.0	0.0	0.0218181694212	0.0	MARCH10
954.0	0.0	0.307260336431	0.0	COX6B1
29.0	0.0	0.0	0.0	ZFP82
1.0	0.0	0.0173935825718	0.0	ADAMTS17
71.0	0.0	0.0	0.0	LMX1B
7.0	0.0	0.0221787612425	0.0	WDR55
936.0	0.0	0.0	0.0	PRPF40B
667.0	0.0	0.0	0.0	UNC119
1.0	0.0	0.0173935825718	0.0	ASPRV1
362.0	0.0	0.0	0.0	CC2D1B
398.0	0.0	0.0	0.0	RAB39A
39.0	0.0	0.0	0.0	GIGYF1
13.0	0.0	0.0141812462968	0.0	DHTKD1
20.0	0.0	0.0218181694212	0.0	CLDN19
39.0	0.0	0.0	0.0	SIPA1L3
1354.0	0.0	0.0	0.0	KCNB2
957.0	0.0	0.0	0.0	TMEM107
1368.0	0.0	0.0	0.0	SORL1
1242.0	0.0	0.0	0.0	DDX49
13.0	0.0	0.0141812462968	0.0	MIER3
35.0	0.447517989677	0.0960782809372	0.12	LAMB2
47.0	0.0	0.0	0.0	SPAG4
47.0	0.0	0.0	0.0	ZNF280B
161.0	0.0	0.0	0.0	ZNF7
20.0	0.0	0.0218181694212	0.0	HMCES
27.0	0.0	0.0242573949814	0.0	FMNL3
958.0	0.0	0.0	0.0	FAM86C1
20.0	0.0	0.0218181694212	0.0	EVI5L
351.0	0.0	0.0	0.0	LBX1
47.0	0.0	0.0	0.0	MTIF3
28.0	0.0	0.101348794462	0.0	CLDN17
1.0	0.0	0.0173935825718	0.0	DNAH2
5.0	0.0	0.0	0.0	MTCH2
134.0	0.0	0.0	0.0	MDGA1
7.0	0.0	0.0221787612425	0.0	OR6B3
86.0	0.0	0.176757774111	0.0	ACSL1
47.0	0.0	0.0	0.0	CATSPERG
940.0	0.0	0.0	0.0	DENND2D
1118.0	0.0	0.0	0.0	ASB9
11.0	0.0	0.0115222626162	0.0	TSPAN4
161.0	0.0	0.0	0.0	SVIL
28.0	0.0	0.101348794462	0.0	ARHGAP6
1356.0	0.0	0.0	0.0	MAPK8IP2
20.0	0.0	0.0218181694212	0.0	OR5A1
31.0	0.0	0.0269940917606	0.0	NPHS1
11.0	0.0	0.0115222626162	0.0	USE1
24.0	0.0	0.0225333193248	0.0	SOX4
11.0	0.0	0.0115222626162	0.0	APH1B
178.0	0.0	0.0	0.0	MUC1
1303.0	0.0	0.0	0.0	LDHAL6A
199.0	0.0	0.115222626162	0.0	NGF
169.0	0.0	0.102420112144	0.0	PDZD8
21.0	0.0	0.0	0.0	OSBPL11
1.0	0.0	0.0173935825718	0.0	RBM19
1.0	0.0	0.0173935825718	0.0	KCTD2
1382.0	0.0	0.0	0.0	CYB5R1
1352.0	0.0	0.0	0.0	KCNJ6
1395.0	0.0	0.0	0.0	CDC123
5.0	0.0	0.0	0.0	ZNF14
39.0	0.0	0.0	0.0	MFF
1.0	0.0	0.0173935825718	0.0	RGSL1
881.0	0.0	0.0	0.0	PTGES2
186.0	0.0	0.0	0.0	CDYL2
25.0	0.0	0.0	0.0	TMEM59
1369.0	0.0	0.0	0.0	PTH
29.0	0.0	0.0	0.0	ZNF460
234.0	0.0	0.0	0.0	THUMPD2
275.0	0.0	0.0	0.0	RAB33B
27.0	0.0	0.0242573949814	0.0	SMCR8
882.0	0.0	0.0	0.0	USP26
10.0	0.0	0.0213465885376	0.0	RCOR2
85.0	0.0	0.0	0.0	OR8B2
7.0	0.0	0.0221787612425	0.0	ZMYND11
9.0	0.0	0.00971864050094	0.0	ZNF107
7.0	0.0	0.0221787612425	0.0	EMILIN1
460.0	0.0	0.188541625718	0.0	SLC25A44
69.0	0.0	0.0	0.0	TMEM192
135.0	0.0	0.0	0.0	GON4L
66.0	0.0	0.0564442637078	0.0	KBTBD3
69.0	0.0	0.0	0.0	CHMP1B
928.0	0.0	0.0	0.0	CRYZL1
203.0	0.0	0.0	0.0	PTER
838.0	0.0	0.0	0.0	RBM11
69.0	0.0	0.0	0.0	PLBD1
744.0	0.465172812886	0.319381920466	0.124734063957	EEFSEC
11.0	0.0	0.0115222626162	0.0	C17orf62
20.0	0.0	0.0218181694212	0.0	STON1
173.0	0.447517989677	0.102420112144	0.12	MARCH8
800.0	0.0	0.0	0.0	CD52
31.0	0.0	0.0269940917606	0.0	OR8D2
11.0	0.0	0.0115222626162	0.0	LILRB5
1360.0	0.0	0.0	0.0	FDXACB1
20.0	0.0	0.0218181694212	0.0	C4orf46
31.0	0.0	0.0269940917606	0.0	GJC2
486.0	0.0	0.0	0.0	STAB1
398.0	0.0	0.0	0.0	DHCR24
574.0	0.0	0.0	0.0	SNED1
1.0	0.0	0.0173935825718	0.0	ACSBG2
6.0	0.0	0.0438951746704	0.0	ALDH3B1
105.0	0.0	0.0709062314841	0.0	GRIK4
157.0	0.0	0.0	0.0	FAM174A
28.0	0.0	0.101348794462	0.0	ZADH2
617.0	0.0	0.0	0.0	GALT
125.0	0.0	0.0768150841078	0.0	CCDC28B
1.0	0.0	0.0173935825718	0.0	MTMR9
82.0	0.0	0.0576113130809	0.0	PEX12
1074.0	0.0	0.0	0.0	ADRA2C
5.0	0.0	0.0	0.0	CHST14
1.0	0.0	0.0173935825718	0.0	CBWD2
1.0	0.0	0.0173935825718	0.0	RIOK2
1.0	0.0	0.0173935825718	0.0	ZNF846
1302.0	0.0	0.0	0.0	RNF24
47.0	0.0	0.0	0.0	NOL7
1.0	0.0	0.0173935825718	0.0	SCARA5
161.0	0.0	0.0	0.0	ACSL6
570.0	0.0	0.0	0.0	PIEZO1
241.0	0.0	0.426125466274	0.0	CHPF
114.0	0.0	0.0768150841078	0.0	STIM2
565.0	0.0	0.0	0.0	PHF20
7.0	0.0	0.0221787612425	0.0	POLR2E
161.0	0.0	0.0	0.0	INCA1
58.0	0.0	0.0	0.0	LECT1
31.0	0.0	0.0269940917606	0.0	OR2T6
21.0	0.0	0.0	0.0	RANBP10
656.0	0.0	0.0	0.0	PRR3
33.0	0.0	0.0317855520446	0.0	BRAT1
961.0	0.0	0.0	0.0	ACOT1
961.0	0.0	0.0	0.0	HIBCH
11.0	0.0	0.0115222626162	0.0	SLC35C2
31.0	0.0	0.0269940917606	0.0	TTPAL
84.0	0.0	0.0	0.0	CCDC51
1.0	0.0	0.0173935825718	0.0	LRIG3
273.0	0.0	0.0	0.0	COMMD10
534.0	0.0	0.0	0.0	SLC2A1
21.0	0.0	0.0	0.0	KLF4
21.0	0.0	0.0	0.0	SLFN5
196.0	0.0	0.0	0.0	AP3M2
6.0	0.0	0.0438951746704	0.0	RAB2B
29.0	0.0	0.0	0.0	ZNF324B
84.0	0.0	0.0	0.0	NRIP3
1.0	0.0	0.0173935825718	0.0	FIGN
11.0	0.0	0.0115222626162	0.0	UNC50
665.0	0.447517989677	0.230445252323	0.12	PLEK2
355.0	0.0	0.0	0.0	RGAG1
35.0	0.0	0.0960782809372	0.0	EMILIN2
1394.0	0.0	0.0	0.0	TAGLN3
1394.0	0.0	0.0	0.0	PMM2
670.0	0.0	0.0	0.0	KRT81
1.0	0.0	0.0173935825718	0.0	CCDC146
6.0	0.0	0.0438951746704	0.0	CDCA3
7.0	0.0	0.0221787612425	0.0	C18orf25
78.0	0.0	0.0	0.0	GPATCH8
1048.0	0.0	0.0	0.0	ETV7
29.0	0.0	0.0	0.0	ZNF585A
45.0	0.0	0.0384075420539	0.0	RPS19BP1
5.0	0.0	0.0	0.0	TTC21B
960.0	0.0	0.0	0.0	PTGDR2
405.0	0.0	0.188958642324	0.0	EGR4
1.0	0.0	0.0173935825718	0.0	SFSWAP
721.0	0.0	0.0	0.0	RNF14
11.0	0.0	0.0115222626162	0.0	CYB561
1.0	0.0	0.0173935825718	0.0	MTFR2
9.0	0.0	0.00971864050094	0.0	PLAGL2
134.0	0.0	0.0	0.0	SHISA2
577.0	0.0	0.0	0.0	OVCA2
31.0	0.0	0.0269940917606	0.0	ZIM2
47.0	0.0	0.0	0.0	CCNK
431.0	0.0	0.0	0.0	UBL5
5.0	0.0	0.0	0.0	RNF186
565.0	0.0	0.0	0.0	PATL1
273.0	0.0	0.0	0.0	COMMD8
575.0	0.0	0.0	0.0	DEPDC1B
28.0	0.0	0.101348794462	0.0	GJD4
355.0	0.0	0.0	0.0	TOPAZ1
597.0	0.0	0.0	0.0	JAM3
508.0	0.0	0.0	0.0	DIS3L2
31.0	0.0	0.0269940917606	0.0	PF4V1
33.0	0.0	0.0317855520446	0.0	HOOK1
140.0	0.0	0.0	0.0	NVL
13.0	0.0	0.0141812462968	0.0	CADM3
97.0	0.0	0.0	0.0	SLC2A14
670.0	0.0	0.0	0.0	ALDH1A1
5.0	0.0	0.0	0.0	SNAP47
20.0	0.0	0.0218181694212	0.0	RPL39L
3.0	0.0	0.0311077696638	0.0	KCNK2
1069.0	0.0	0.0	0.0	FBXL4
35.0	0.0	0.0960782809372	0.0	H6PD
493.0	0.0	0.0	0.0	MRPL30
9.0	0.0	0.00971864050094	0.0	RBAK
25.0	0.0	0.0	0.0	TM2D2
47.0	0.0	0.0	0.0	SCCPDH
5.0	0.0	0.0	0.0	IFT52
1.0	0.0	0.0173935825718	0.0	TMTC2
741.0	0.0	0.0	0.0	VEZF1
710.0	0.0	0.0	0.0	PTGR1
20.0	0.0	0.0218181694212	0.0	NCBP3
5.0	0.0	0.0	0.0	RGP1
13.0	0.0	0.0141812462968	0.0	CRTC3
182.0	0.0	0.0	0.0	TMED7
763.0	0.0	0.0	0.0	SYAP1
20.0	0.0	0.0218181694212	0.0	PDE7B
5.0	0.0	0.0	0.0	CCDC71
408.0	0.0	0.0	0.0	SIRT2
550.0	0.0	0.0	0.0	TRIM46
1.0	0.0	0.0173935825718	0.0	TMC1
7.0	0.0	0.0221787612425	0.0	TULP2
431.0	0.0	0.0	0.0	HMBOX1
1.0	0.0	0.0173935825718	0.0	SPATA5L1
7.0	0.0	0.0221787612425	0.0	MBNL3
20.0	0.0	0.0218181694212	0.0	MCOLN3
45.0	0.0	0.0384075420539	0.0	BBOF1
478.0	0.0	0.0	0.0	PRRC1
7.0	0.0	0.0221787612425	0.0	RBM23
1.0	0.0	0.0173935825718	0.0	DCHS2
13.0	0.0	0.0141812462968	0.0	CCDC149
1.0	0.0	0.0173935825718	0.0	MNX1
234.0	0.0	0.0	0.0	ZWILCH
765.0	0.0	0.0	0.0	LDLR
35.0	0.0	0.0960782809372	0.0	GUSB
45.0	0.0	0.0384075420539	0.0	PEX10
7.0	0.0	0.0221787612425	0.0	KCNN2
5.0	0.0	0.0	0.0	SNX29
818.0	0.0	0.384688134877	0.0	CILP
478.0	0.0	0.0	0.0	NDUFV3
852.0	0.0	0.0	0.0	LRRC57
699.0	0.0	0.0	0.0	CFDP1
9.0	0.0	0.00971864050094	0.0	ZNF675
1.0	0.0	0.0173935825718	0.0	GPRASP2
1059.0	0.0	0.582244909876	0.0	PTGIS
1.0	0.0	0.0173935825718	0.0	LIN28B
484.0	0.0	0.184356201859	0.0	UBLCP1
62.0	0.0	0.0	0.0	KRT15
28.0	0.0	0.101348794462	0.0	RASL11B
27.0	0.0	0.0242573949814	0.0	CDKAL1
992.0	0.0	0.0	0.0	PRKAG1
489.0	0.0	0.0	0.0	ZNF518B
29.0	0.0	0.0	0.0	ZNF585B
1187.0	0.0	0.0	0.0	IRF2BP2
31.0	0.0	0.0269940917606	0.0	APOC2
