clusters	score	genes
73	0.119677306266	ANAPC1:0.0,PLEKHA7:0.0,CDC16:0.0,ANAPC15:0.0,CDC23:0.0,CDR2:0.0,ANAPC4:0.0,PTTG1:0.0,CDH1:0.0,ANAPC10:0.0,ADAM9:0.0,APC2:0.0,KLF6:1.0,ANAPC11:0.0,MYO6:0.0,AJAP1:0.0,CDC26:0.0
1224	0.119429575053	DVL2:0.0,DIXDC1:0.0
369	0.118978274153	EIF1B:0.0,UCHL5:0.0,G3BP2:0.0,HYPK:0.0,ARPC4:0.0
21	0.118426611614	SRP72:0.0,TSPYL1:0.0,KLF4:1.0,PNKP:0.0,CDX1:0.0,ZNF609:0.0,RMND5A:0.0,TLX1:1.0,DNMT3A:1.0,QSER1:0.0,RNGTT:0.0,BOD1L1:0.0,YPEL5:0.0,ENOX2:0.0,SOX2:1.0,CTR9:0.0,RMND5B:0.0,KDM6B:0.0,ARID3A:0.0,OSBPL11:0.0,SCYL2:0.0,TEX10:0.0,SALL3:0.0,MAGEC1:0.0,TSHZ3:0.0,TRIM26:0.0,SEPSECS:0.0,MAPRE2:0.0,CUL9:0.0,BAZ2B:0.0,GATAD2A:0.0,LSM3:0.0,RANBP10:0.0,SLX4:0.0,FOXK2:0.0,SLFN5:0.0,JADE2:0.0,MDN1:0.0,ZDBF2:0.0,SAMD4B:0.0,PAPD4:0.0,ZBTB5:0.0,GID8:0.0,TRIM23:0.0
1042	0.118343834971	KPNA7:0.0,HIST1H1C:0.0
398	0.117960267663	FAM20B:0.0,UBL4A:0.0,RER1:0.0,RAB39A:0.0,DHCR24:0.0
112	0.117921127027	PRKRA:0.0,PHF6:1.0,LBHD1:0.0,LYAR:0.0,RTCA:0.0,NHP2:0.0,SRP9:0.0,RSL24D1:0.0,RPL36A:0.0,LLPH:0.0,DDX56:0.0,DDX54:0.0
313	0.117518949362	HIST2H2AC:0.0,CDY1B:0.0,RNF169:0.0,DNMT3L:0.0,EEF1A2:0.0,HIST2H2BE:0.0
1043	0.117309036242	MMP16:0.0,COL1A2:0.0
166	0.116999666823	LDB2:0.0,RRAS:0.0,SSBP2:0.0,BRCA1:1.0,CTBP1:0.0,SSBP3:0.0,RASIP1:0.0,NRIP1:0.0,ZNF366:0.0
93	0.11663648965	KIF20B:0.0,SLITRK1:0.0,EFTUD2:0.0,KLC4:0.0,CWC22:0.0,YWHAB:0.0,PPFIBP1:1.0,SH3BP4:0.0,SH3BP5L:0.0,SSH1:0.0,PAK4:0.0,PDCL2:0.0,ARHGEF2:0.0,AP5Z1:0.0
738	0.116488205889	USP51:0.0,USP21:0.0,SENP8:0.0
939	0.115242300551	FZD9:0.0,WNT7A:0.0,FZD5:0.0
793	0.114981783437	CXCL8:0.0,IL5:0.0,PF4:0.0
424	0.112789234154	SMARCAL1:0.0,GRPEL1:0.0,ANP32B:0.0,RPA1:0.0,EXO5:0.0
997	0.112261127427	GMEB1:0.0,SMURF2:0.0
104	0.111712971163	RAPGEF6:0.0,TRHDE:0.0,REG3A:0.0,SENP6:0.0,PBRM1:1.0,SCHIP1:0.0,ZEB2:0.0,ANXA3:0.0,PCMTD1:0.0,ZNF233:0.0,CTBP2:0.0,NISCH:0.0,NUDT6:0.0
378	0.111467465446	SDE2:0.0,UBE2NL:0.0,PURA:0.0,MEPCE:0.0,DTYMK:0.0
26	0.110678569389	MKRN1:0.0,GLI1:0.0,RDH12:0.0,POLI:0.0,BCL2L12:0.0,SPDYA:0.0,DENR:0.0,MAP3K1:1.0,HIST1H2BK:0.0,ASH2L:0.0,UBC:0.0,SH3RF3:0.0,ERN1:0.0,RGS2:0.0,AMOT:0.0,CYLD:1.0,USP2:0.0,ESF1:0.0,MUL1:0.0,USP5:0.0,TNIP2:0.0,DTX1:0.0,PSD:0.0,MARCH5:0.0,PDCD2:0.0,ATXN3:0.0,NDEL1:0.0,MYOM3:0.0,ABCG2:0.0,ADAM19:0.0,POLH:0.0,MAP3K4:0.0,LEPR:0.0,KLF5:0.0,RCHY1:0.0,TRIM39:0.0,PRKAR1B:0.0,PPP1R9A:0.0,BRCC3:0.0
394	0.108534073409	KDM1A:0.0,SLC25A20:0.0,TBC1D4:0.0,NDUFA8:0.0,CACUL1:0.0
975	0.10839323153	VAV1:0.0,NEK3:0.0
1229	0.107716671444	CYP4B1:0.0,DFFA:0.0
173	0.107453792886	SPPL2A:0.0,KCNA5:0.0,LAPTM4A:0.0,TFRC:1.0,MARCH1:0.0,MARCH8:0.0,IL1R1:0.0,PXK:0.0,B4GALT1:0.0
950	0.107436118345	CDK5RAP2:0.0,SON:0.0,CLIP4:0.0
197	0.10710601945	CXorf57:0.0,PLEKHF2:0.0,CCDC172:0.0,AIDA:0.0,DRAP1:0.0,TNFAIP8:0.0,DPPA4:0.0,SEPT5:1.0,CGGBP1:0.0
794	0.107046468231	GJA1:0.0,ACADL:0.0,NRM:0.0
60	0.10642833335	PLA2G4B:0.0,GOLGA3:0.0,SYF2:0.0,CASP3:0.0,SPP1:0.0,WNK3:0.0,STAMBP:0.0,PDE10A:0.0,ATG4D:0.0,CASP6:0.0,CASP7:0.0,CASP8:1.0,AFP:0.0,MYL3:0.0,CASP9:0.0,PANX1:0.0,TNS4:0.0,CALB1:0.0,TSNAX:0.0
12	0.106250863448	PNPLA2:0.0,KIAA1524:0.0,PHLDA1:0.0,HEATR3:0.0,ODF3L2:0.0,AHNAK:0.0,ANKRD13B:0.0,NDFIP1:0.0,MDH1:0.0,GPM6B:0.0,DNAJC4:0.0,THEM6:0.0,DNAJB1:1.0,CCDC50:0.0,RAP1GDS1:1.0,DOCK4:0.0,ROS1:1.0,PLAA:0.0,LRIG1:0.0,CA9:0.0,ARHGEF5:0.0,MTAP:0.0,DNAJC13:0.0,SOCS5:0.0,COG8:0.0,TMCO3:0.0,CSRP1:0.0,EGFR:1.0,VPS51:0.0,SH3D21:0.0,KRT86:0.0,TOR4A:0.0,CUTA:0.0,ROR1:0.0,SLC5A1:0.0,VAC14:0.0,TPI1:0.0,NABP2:0.0,DNAAF5:0.0,NBEAL2:0.0,DDX60:0.0,SEPP1:0.0,SNAP25:0.0,SOCS7:0.0,HSPA4L:0.0,PRCC:1.0,SORBS2:0.0,COL9A3:0.0,PDK3:0.0,C11orf84:0.0,OLFM1:0.0,ITIH2:0.0,FCER1A:0.0,KCTD9:0.0,PLCH1:0.0,SLC6A4:0.0,DUSP3:0.0,CHRAC1:0.0,COG1:0.0,OTUD7B:0.0,GEMIN6:0.0,PUF60:0.0,UROD:0.0,GOT1:0.0,COG7:0.0,DOPEY2:0.0
763	0.105499889441	PSMB4:0.0,SYAP1:0.0,PSMA5:0.0
988	0.104490656665	CEP250:0.0,SASS6:0.0
979	0.104357278752	DDX20:0.0,GEMIN4:0.0
276	0.10432676893	FTCD:0.0,CEP170:0.0,DAPK3:0.0,TAOK2:0.0,TNKS2:0.0,CACNA1S:0.0,GRB14:0.0
389	0.104098531484	CAPZA3:0.0,MYL6:0.0,TNFRSF1B:0.0,ACTG1:0.0,TRADD:0.0
850	0.103970298787	XRCC1:0.0,POLL:0.0,CCNO:0.0
728	0.103109172524	DCBLD2:0.0,GP6:0.0,CRKL:0.0
1007	0.103035334619	EHBP1:0.0,TAF9:0.0
54	0.101978313157	ABT1:0.0,FBRS:0.0,FOXH1:0.0,PCGF5:0.0,CSNK2A2:0.0,YAF2:0.0,RPL36AL:0.0,EFCAB14:0.0,EIF2B5:0.0,MYF5:0.0,CFAP97:0.0,PIP4K2B:0.0,CCNL1:0.0,PCGF3:0.0,SPOP:1.0,SLC18A2:0.0,RYBP:0.0,EIF3M:0.0,KIF1C:0.0,CSNK1A1:0.0,CASQ2:0.0
9	0.101851093165	PRKCZ:0.0,GPSM2:0.0,LGALS13:0.0,UROC1:0.0,SALL4:0.0,TFAP2C:0.0,OTUD6B:0.0,KCNC3:0.0,TFAP2B:0.0,RBM15:1.0,RBM15B:0.0,FAM179B:0.0,MAFG:0.0,NOX5:0.0,STAB2:0.0,SUMO1:0.0,ASF1B:0.0,SOBP:0.0,BIRC8:0.0,ANXA5:0.0,FOXL2:1.0,ZFP91:0.0,ZFHX2:0.0,SETBP1:1.0,ZNF362:0.0,TRIP12:0.0,SMC6:0.0,PIR:0.0,MTBP:0.0,C5orf42:0.0,RPF2:0.0,RABL2A:0.0,ZCCHC12:0.0,CASP8AP2:0.0,MTDH:0.0,PPM1J:0.0,GNAT2:0.0,NANOG:0.0,SMCHD1:0.0,PFKM:0.0,KCTD1:0.0,POTEE:0.0,SYDE2:0.0,PRSS50:0.0,HERC2:0.0,PAK1:0.0,NSMCE1:0.0,POLN:0.0,BLVRA:0.0,HIST1H1T:0.0,KTN1:1.0,ZCCHC7:0.0,BEND3:0.0,TSHZ2:0.0,ANLN:0.0,ZNF431:0.0,NSMCE2:0.0,KAT6A:0.0,LRP4:0.0,AGPAT5:0.0,ELAVL3:0.0,RNF168:0.0,ZNF281:0.0,ZNF675:0.0,H3F3C:0.0,ELAVL4:0.0,SOX3:0.0,SMC5:0.0,SUMO3:0.0,MRPL27:0.0,RBAK:0.0,MZF1:0.0,KLF7:0.0,RCN2:0.0,MX1:0.0,GFAP:0.0,UHRF2:0.0,NKTR:0.0,MAP3K14:0.0,IGF2BP1:0.0,ZNF107:0.0,ZNF224:0.0,AIRE:0.0,FZD8:0.0,MBD1:0.0,ZNF91:0.0,RCC2:0.0,PLAGL2:0.0,PLAG1:1.0,BCAM:0.0,KCNK1:0.0,HIST1H2AC:0.0,VPS72:0.0,MYLK2:0.0,PAF1:0.0,ADARB2:0.0,ZNF141:0.0
48	0.101743703299	GTF2I:0.0,ECT2:0.0,ATXN2:0.0,DCTN1:1.0,DDX19B:0.0,RGS10:0.0,MAPK8IP3:0.0,PLS1:0.0,MACF1:0.0,ACLY:0.0,MTHFD1:0.0,MAGEA6:0.0,RAB21:0.0,SAP18:0.0,FBXO8:0.0,ARF6:0.0,ATXN2L:0.0,ARMT1:0.0,GANAB:0.0,HDLBP:0.0,PCBP3:0.0,KIF23:0.0,CCNA1:0.0
1066	0.101529655019	FREM1:0.0,STK3:0.0
179	0.101346254342	CFP:0.0,TPCN2:0.0,MAF1:0.0,ATG13:0.0,DAP:0.0,MTOR:1.0,GTF3C5:0.0,HAX1:0.0,TPCN1:0.0
1084	0.101169729869	AGAP2:0.0,INSR:0.0
314	0.100792677281	VEGFD:0.0,NRP2:0.0,PLXNA2:0.0,PLXNA1:0.0,NRP1:0.0,VEGFC:0.0
1017	0.100590920968	GRIN2B:0.0,CAMK2N1:0.0
782	0.100471379977	CASP10:0.0,IFT57:0.0,GZMB:0.0
414	0.0999014238636	BIRC7:0.0,HTRA4:0.0,XIAP:0.0,RNF10:0.0,TRIM25:0.0
817	0.0992768016661	DIP2A:0.0,CD14:0.0,FSTL1:0.0
165	0.0991516194264	SERP1:0.0,PPAT:0.0,ASNA1:0.0,GRPEL2:0.0,TOX4:0.0,FEN1:0.0,ENDOG:0.0,OLR1:0.0,HSPA4:0.0
122	0.0988844157363	NBPF14:0.0,BEX3:0.0,MYB:1.0,KMT2E:0.0,KIF2A:0.0,COX7B:0.0,ZFC3H1:0.0,NCAM2:0.0,MED15:0.0,FBXL5:0.0,LIN9:0.0,PCDH17:0.0
140	0.0982556639171	RNF4:0.0,NVL:0.0,TDG:0.0,RPS6KA6:0.0,CRABP2:0.0,UBE2I:0.0,HSF2BP:0.0,MT-ATP8:0.0,PHF19:0.0,SLC9A1:0.0
448	0.0980016133211	ITPK1:0.0,SIRT1:0.0,LMO3:0.0,NHLH2:0.0,NMNAT1:0.0
1071	0.0975617985612	FBLN2:0.0,ITGB3:0.0
56	0.0971510352895	SPR:0.0,RBM27:0.0,TIMM44:0.0,ZC3H11A:0.0,SCO2:0.0,SCAMP3:0.0,IDH3G:0.0,SUGP1:0.0,TANGO2:0.0,PPIB:0.0,MPLKIP:0.0,NDUFA7:0.0,SLIRP:0.0,TBL2:0.0,SARNP:0.0,RIDA:0.0,MRPL53:0.0,STX7:0.0,PPIF:0.0,NDUFA2:0.0,SBDS:1.0
471	0.0971010732207	ZHX3:0.0,NLK:0.0,SOGA3:0.0,TFCP2L1:0.0,TFAP4:0.0
1314	0.0965237443246	ATP5A1:0.0,ATPAF1:0.0
729	0.0963454548943	LAT:0.0,CLYBL:0.0,INPP5D:0.0
44	0.0959396594604	HSD17B8:0.0,RPL22L1:0.0,CCDC7:0.0,MSRB2:0.0,RAD21:1.0,ALDOC:0.0,PPP1R15B:0.0,MEA1:0.0,RNASE3:0.0,ZNF80:0.0,RUNX1:1.0,NCAPG:0.0,STX10:0.0,CCDC170:0.0,ARG1:0.0,FOCAD:0.0,SERPINB1:0.0,DIP2B:0.0,THSD7A:0.0,OR1E2:0.0,CSF2:0.0,MPO:0.0,GNL1:0.0,EVX1:0.0,NCAPD2:0.0
902	0.0950800970516	TXNIP:0.0,APOBEC1:0.0,KPNA2:0.0
81	0.0940186578917	PLA2G2A:0.0,JOSD2:0.0,SSSCA1:0.0,USP34:0.0,PPIL3:0.0,UBE2B:0.0,UNK:0.0,TTC9C:0.0,SRXN1:0.0,TTLL12:0.0,ZFYVE19:0.0,PRL:0.0,UBL7:0.0,AHCYL1:0.0,UFC1:0.0,UBQLN4:0.0
406	0.0939465458252	MAP2:0.0,USP24:0.0,JUNB:0.0,TCERG1:0.0,C19orf68:0.0
23	0.0939145139542	CDH9:0.0,NEURL2:0.0,DOT1L:0.0,FERMT2:0.0,CDH18:0.0,VEZT:0.0,TCF4:0.0,FCER1G:0.0,TACC3:0.0,JRK:0.0,TCF7:0.0,ZBTB33:0.0,BCCIP:0.0,SOX1:0.0,CDH7:0.0,PTN:0.0,FGF20:0.0,BCL9:1.0,CTNND2:0.0,SOX17:0.0,GRIP1:0.0,PTPRM:0.0,IGFBP2:0.0,RUNX3:0.0,CDH15:0.0,CDH17:0.0,AHCTF1:0.0,PRPF38B:0.0,RBM39:0.0,RPL41:0.0,USP33:0.0,CTNNB1:1.0,PHC2:0.0,CDH12:0.0,PTK7:0.0,L3MBTL3:0.0,ERMN:0.0,HIC1:0.0,CDH6:0.0,RAB8B:0.0,CDH10:0.0,CLEC4C:0.0
1025	0.0936437400658	BANF1:0.0,EVC2:0.0
195	0.0934163690743	JPH1:0.0,TTN:0.0,UGP2:0.0,SF1:0.0,SGCG:0.0,ABLIM1:0.0,CAPN3:0.0,MYBPC1:0.0,UACA:0.0
204	0.0932559411173	CNTN2:0.0,PLA2G7:0.0,TUBA1A:0.0,TUBB2B:0.0,IFNE:0.0,STARD13:0.0,LTA:0.0,CLSPN:0.0
541	0.0930747480708	PPCDC:0.0,PSMA1:0.0,LRRC47:0.0,PSMB6:0.0
1055	0.092921159492	EPRS:0.0,DUS2:0.0
513	0.0927585111421	ATF5:0.0,MXD1:0.0,CEBPE:0.0,ZFP2:0.0
1124	0.0926894194286	CDH24:0.0,CTNNA1:0.0
1093	0.0913135431015	EIF2S1:0.0,EIF2AK4:0.0
1243	0.0907180026826	LMO2:0.0,C19orf57:0.0
707	0.0900003292317	EPOR:0.0,SYP:0.0,VAMP2:0.0
336	0.0898665218855	IGF2R:0.0,EEA1:0.0,SAMD9:0.0,KIF16B:0.0,SAMD9L:0.0,ALS2:0.0
511	0.0896442830477	GLYATL3:0.0,PPP4C:0.0,SLC25A31:0.0,TTC34:0.0
1033	0.0894111676649	LRRC15:0.0,KHDRBS2:0.0
39	0.0890537678808	ARHGAP23:0.0,WWC2:0.0,RNASE2:0.0,ATP1A2:0.0,MPL:1.0,ZNRF1:0.0,ADCK2:0.0,ANKRD18A:0.0,KCNK15:0.0,EIF4E2:0.0,PTPN14:0.0,ZNRF2:0.0,ABCE1:0.0,GIGYF1:0.0,ARFGEF1:0.0,YWHAQ:0.0,CBLL1:0.0,SAMSN1:0.0,CDK16:0.0,FXYD1:0.0,LARS2:0.0,WASF2:0.0,KANK1:0.0,PANK1:0.0,SIPA1L3:0.0,SLC8A2:0.0,MFF:0.0
317	0.0889003139107	CD5:0.0,GAP43:0.0,PPP1R14A:0.0,PRKCB:0.0,GJA3:0.0,PRKCG:0.0
1125	0.0886795130939	PDIA3:0.0,ERP27:0.0
682	0.0884250959299	NFE4:0.0,CLNS1A:0.0,LSM11:0.0
866	0.0872197682845	BARX2:0.0,SRF:0.0,EPC1:0.0
531	0.087039981756	KEAP1:0.0,TSC22D2:0.0,SESN2:0.0,NEIL2:0.0
29	0.0869660617753	ZNF585A:0.0,ZNF585B:0.0,ZNF227:0.0,HIST1H1B:0.0,ZNF689:0.0,H2AFY2:0.0,ZNF518A:0.0,AHDC1:0.0,ZNF552:0.0,ZNF773:0.0,HIST3H2A:0.0,ZNF324:0.0,ZNF45:0.0,MAU2:0.0,FAR1:0.0,ZNF569:0.0,CHAF1B:0.0,ZNF620:0.0,ZNF462:0.0,ZNF324B:0.0,ZNF8:0.0,SMYD3:0.0,WHSC1L1:1.0,ZNF649:0.0,ZNF460:0.0,ZFP82:0.0,ZFP1:0.0,ZNF57:0.0,CBX5:0.0,BCL7A:1.0,ZNF264:0.0,TONSL:0.0,VPS4B:0.0,ADNP2:0.0,CDCA8:0.0,ORC3:0.0
160	0.0867481913951	SLC2A4:0.0,GNL3L:0.0,MFRP:0.0,MAP1S:0.0,IDH2:1.0,SRFBP1:0.0,HADH:0.0,LNPEP:0.0,SORT1:0.0,C1QTNF5:0.0
380	0.086569433834	LRCH4:0.0,CYP4V2:0.0,MXD4:0.0,ZBTB4:0.0,SIN3A:0.0
1080	0.0854120906783	CDK19:0.0,RNPC3:0.0
505	0.085359076784	EHMT1:0.0,SUV39H1:0.0,SETDB1:0.0,ZNF581:0.0
397	0.08520988218	BATF2:0.0,BATF:0.0,EPAS1:0.0,RBM4:0.0,DBP:0.0
1269	0.0850283659827	VPS26A:0.0,DDI2:0.0
685	0.0848530440944	FKBP4:0.0,ATOX1:0.0,PGK1:0.0
973	0.0843072920805	GZMH:0.0,SSB:0.0
845	0.0840113304808	ZIC2:0.0,CASP2:0.0,PRKDC:0.0
206	0.0838396244398	PRKCDBP:0.0,PKP4:0.0,NENF:0.0,PTPN7:0.0,SARS2:0.0,PRPH:0.0,PC:0.0,CDH2:0.0
401	0.0838116664033	GINS3:0.0,MMS22L:0.0,ASF1A:0.0,MCM6:0.0,MCM2:0.0
1144	0.0835813393809	NME7:0.0,FOSL1:0.0
552	0.083482247945	VWA1:0.0,HSPG2:0.0,CLSTN1:0.0,LTBP2:0.0
1001	0.0829350157296	PHB2:0.0,FLRT3:0.0
1026	0.0827958875785	C7orf25:0.0,TUBB2A:0.0
128	0.0827457589325	FKBP5:0.0,MAGED2:0.0,THTPA:0.0,CBX2:0.0,FOXN2:0.0,PCGF1:0.0,ZNF207:0.0,PPIL4:0.0,SCML2:0.0,PEPD:0.0,USP7:0.0
705	0.0825630260778	ITPR1:0.0,CRTC2:0.0,PDE5A:0.0
706	0.0820577609381	CDC37L1:0.0,HSP90B1:0.0,KIAA1468:0.0
1056	0.0818524649299	SERTAD4:0.0,PPP2R2B:0.0
106	0.0817204003591	EARS2:0.0,TRAFD1:0.0,DTWD2:0.0,PARVG:0.0,NUP205:0.0,ZFP30:0.0,RARS2:0.0,ZNF565:0.0,KHK:0.0,CEPT1:0.0,ILK:0.0,UNC5D:0.0,ZNF791:0.0
137	0.0811135682121	MAP3K10:0.0,IGF2BP3:0.0,NELFB:0.0,RFC4:0.0,NMT1:0.0,FKBP3:0.0,DIMT1:0.0,HPCA:0.0,EIF2B2:0.0,ANXA13:0.0,EIF2B3:0.0
1064	0.0809020491015	NFYB:0.0,NFYA:0.0
100	0.0808769820205	SLC27A4:0.0,AFG3L2:0.0,BECN1:0.0,EXOC4:0.0,TRABD:0.0,PTOV1:0.0,EXOC8:0.0,DHX34:0.0,RALB:0.0,GAS7:1.0,KIAA0226L:0.0,GLIPR2:0.0,TNRC18:0.0,TRMT2A:0.0
79	0.0806005895473	CDK1:0.0,CLIP1:1.0,PLK1:0.0,BTN1A1:0.0,PSMB2:0.0,DNHD1:0.0,PAK3:0.0,RERE:0.0,INCENP:0.0,TMF1:0.0,GTSE1:0.0,WDCP:0.0,RGPD4:0.0,EVI5:0.0,PTHLH:0.0,KAT7:0.0
215	0.080278871997	TTC39C:0.0,ACAT2:0.0,NME1:0.0,TALDO1:0.0,PTMS:0.0,THOP1:0.0,XYLB:0.0,WDR1:0.0
1157	0.0802325879511	TRIM5:0.0,TRIM35:0.0
882	0.0802284017772	TSNAXIP1:0.0,USP26:0.0,UBE2L3:0.0
900	0.0802049960937	UBE3A:0.0,ARC:0.0,ARHGEF15:0.0
755	0.0793649341831	AGTR2:0.0,PIK3CB:0.0,ACE:0.0
831	0.0792830383685	PSMB3:0.0,PSMA7:0.0,SAMD1:0.0
133	0.0790665931342	GLS:0.0,CTSA:0.0,G6PD:0.0,MVD:0.0,CNDP2:0.0,GNS:0.0,CAPN1:0.0,GBP2:0.0,GLA:0.0,NAMPT:0.0,ZNF622:0.0
1152	0.0788311890914	SGO1:0.0,PPM1A:0.0
309	0.0783840253071	BHLHE40:0.0,FBXL15:0.0,NR1D2:0.0,ARNTL2:0.0,RORC:0.0,RORB:0.0
977	0.0781207478769	C9orf163:0.0,VDAC1:0.0
1054	0.0779126690684	FDXR:0.0,POU2F1:0.0
827	0.07776926771	P4HA3:0.0,PDIA2:0.0,SST:0.0
512	0.0774564820682	BRIP1:0.0,TICRR:0.0,TOPBP1:0.0,TCFL5:0.0
1186	0.0773591182783	TYMS:0.0,TXNDC17:0.0
3	0.077217180208	COX20:0.0,GBA2:0.0,ART4:0.0,TTLL3:0.0,DMTF1:0.0,GGPS1:0.0,IL6ST:1.0,GUK1:0.0,ABHD2:0.0,C1QB:0.0,KRT14:0.0,CGREF1:0.0,ISL2:0.0,BMP6:0.0,CLPS:0.0,SMPD1:0.0,BAALC:0.0,KCNK3:0.0,IL11RA:0.0,CRYM:0.0,ZCWPW1:0.0,KDM3A:0.0,MGARP:0.0,CTRL:0.0,COPG2:0.0,KLF2:0.0,C1orf21:0.0,FAH:0.0,KIF20A:0.0,CDH16:0.0,STAT1:0.0,DIRAS3:0.0,ELOF1:0.0,IDS:0.0,BCL9L:0.0,COPZ2:0.0,SLC8A1:0.0,BLZF1:0.0,C9orf3:0.0,MYADM:0.0,DYDC2:0.0,KLF11:0.0,KRTAP12-1:0.0,EN1:0.0,GSTA3:0.0,CYP4F11:0.0,ADK:0.0,RAB40A:0.0,SF3B1:1.0,ASH1L:0.0,MAP7:0.0,EMC2:0.0,EFCAB6:0.0,AHI1:0.0,PER2:0.0,GNG5:0.0,ABCC12:0.0,HSF4:0.0,KDSR:1.0,C1QTNF2:0.0,CLK4:0.0,METTL7B:0.0,CCDC94:0.0,PID1:0.0,IL1A:0.0,ITM2C:0.0,MELK:0.0,ANP32D:0.0,CAMLG:0.0,MOAP1:0.0,CMYA5:0.0,CYSLTR1:0.0,SLN:0.0,APOL4:0.0,CDKN3:0.0,GSDMB:0.0,DPY19L2:0.0,AMER1:1.0,CHRNA2:0.0,GOLPH3L:0.0,IL15:0.0,PAX6:0.0,VCL:0.0,ERLIN1:0.0,RNF122:0.0,FOLH1:0.0,EGR2:0.0,KISS1R:0.0,HOXA2:0.0,COLGALT2:0.0,NFIX:0.0,KCNK2:0.0,GDF5:0.0,ATP5H:0.0,BLK:0.0,UBE4B:0.0,ADAR:0.0,C22orf46:0.0,BMPER:0.0,DDX10:1.0,NFIC:0.0,GCLC:0.0,PDSS1:0.0,LINC01587:0.0,CAMK1G:0.0,HTN3:0.0,CAMSAP1:0.0,DMRT1:0.0,ANKRD7:0.0,GLYCTK:0.0,ABLIM2:0.0,BCL2L14:0.0,HSD17B2:0.0,CDH3:0.0,PRKCSH:0.0,ARL4A:0.0,GADD45B:0.0,EGR1:0.0,MAP4:0.0,ALKBH1:0.0,CHD1:0.0,LRRC29:0.0,AGXT2:0.0,EPHB1:0.0,BMF:0.0,CDCA2:0.0,C1GALT1:0.0,ING1:0.0,MIIP:0.0,HMMR:0.0,IFITM2:0.0,HK1:0.0,E2F5:0.0,BCLAF1:0.0,ETV5:1.0,CXCL9:0.0,CITED4:0.0,MKL1:1.0,MUT:0.0,FOXF2:0.0,LPAR3:0.0,ELF2:0.0,CPNE6:0.0,HLX:0.0,AGL:0.0,H2AFV:0.0,FUT1:0.0,MLLT11:1.0,CD1E:0.0,IRS2:0.0,CYP51A1:0.0,CRYGA:0.0,CSF3:0.0
984	0.0769093467069	GNAI3:0.0,GNG3:0.0
1106	0.0767037012642	TIAL1:0.0,TARDBP:0.0
97	0.0765847546863	NDUFS8:0.0,NDUFS2:0.0,NDUFS3:0.0,SDHA:1.0,LRRC8A:0.0,DHODH:0.0,NDUFS7:0.0,IMPAD1:0.0,UQCC3:0.0,SLC2A14:0.0,NDUFS6:0.0,DDRGK1:0.0,CYB5R3:0.0,ZC3H4:0.0
