clusters	score	genes
277	0.11523334241	GSTP1:0.0,PTPRR:0.0,KIF3A:0.0,MAPK14:0.272714418721,DUSP26:0.0,RHOU:0.0,NOXA1:0.0
801	0.114978034681	FGF22:0.0,FGFBP1:0.0,FGF7:0.122995792115
641	0.114850445669	FBLN5:0.12,EFEMP2:0.0,ELN:0.0,SOD3:0.0
534	0.114511098687	BASP1:0.0,SLC2A1:0.0,CRYZ:0.0,ATF2:0.0
87	0.114421322807	PSD3:0.0,NDFIP2:0.0,SPERT:0.0,MLH1:0.125448700485,ATAD5:0.0,SLC25A23:0.0,HSD17B3:0.12,CPVL:0.0,TPRG1L:0.0,NONO:0.0,RAD9A:0.272714418721,PTP4A2:0.0,RRBP1:0.0,PLPP2:0.0,CLIC1:0.0
532	0.11431342438	RPGRIP1:0.0,NR0B2:0.0,CEBPA:0.0,PGAM1:0.0
398	0.114158565684	FAM20B:0.0,UBL4A:0.0,RER1:0.0,RAB39A:0.0,DHCR24:0.0
675	0.114132806485	PTAFR:0.0,JAK2:0.12,IL23R:0.0
205	0.114062415705	L3MBTL2:0.0,ZFP42:0.0,RNF2:0.0,E2F6:0.0,YY2:0.0,RING1:0.272714418721,PCGF2:0.0,PCGF6:0.0
62	0.113947733651	KRT15:0.0,INO80E:0.0,C12orf45:0.0,PFDN4:0.0,RUVBL2:0.0,RUVBL1:0.272714418721,INO80C:0.0,ING3:0.0,YY1:0.272714418721,TFPT:0.0,PIH1D1:0.0,CCDC87:0.0,TELO2:0.0,INO80B:0.0,ACTR5:0.0,ACTR8:0.0,INO80:0.0,TTI1:0.0,TTI2:0.0
670	0.113136427369	KRT81:0.0,NOS2:0.0,SLC7A5:0.0,ALDH1A1:0.0
290	0.113113678696	LEO1:0.0,TSSK6:0.0,HIST1H3J:0.0,RTF1:0.0,PHF20L1:0.0,CTCFL:0.0
986	0.112233867469	SDCCAG8:0.0,SRSF2:0.0
1039	0.112024414443	CYTIP:0.0,SOCS1:0.0
430	0.111994765028	NOTCH4:0.12,NOTCH3:0.0,MAML2:0.0,NOTCH2:0.0,MAML1:0.0
467	0.111926780432	KLK3:0.130540082706,SLPI:0.0,CDK10:0.0,SEMG2:0.0,PZP:0.0
1035	0.11183191187	ACAN:0.0,ADAMTS4:0.0
745	0.111572617914	ARHGAP4:0.0,FASLG:0.12,FGR:0.0
52	0.1115515787	UBE2D4:0.0,UBE2D2:0.0,UBE2D3:0.0,RNF26:0.0,NFX1:0.0,UBTD1:0.0,UBE2W:0.0,UFL1:0.0,UBE2D1:0.0,EI24:0.12,TRIM38:0.0,UBE2E1:0.0,ALDH1A2:0.120271441872,TRIM11:0.0,CDC34:0.0,ZNFX1:0.272714418721,POLM:0.0,TRIM10:0.0,MYLIP:0.0,RNF151:0.0,RNFT1:0.0,UBE2E2:0.0
60	0.111533920505	PLA2G4B:0.0,GOLGA3:0.0,SYF2:0.0,CASP3:0.0,WNK3:0.0,TSNAX:0.0,STAMBP:0.0,PDE10A:0.0,CASP9:0.122638473851,ATG4D:0.0,CASP6:0.0,CASP7:0.0,SPP1:0.272714418721,AFP:0.0,CASP8:0.0,PANX1:0.0,TNS4:0.0,CALB1:0.0,MYL3:0.0
300	0.111186064422	HAT1:0.0,BSG:0.272714418721,UBR4:0.0,UBE2A:0.0,ETNK2:0.0,CMTM2:0.0
249	0.110407447951	CTU2:0.0,NXF1:0.0,USP47:0.0,URM1:0.0,OGT:0.0,CD40:0.272714418721,PSMD1:0.0
181	0.109012624248	ATP5J:0.0,CCL22:0.0,SPTAN1:0.0,INTS3:0.0,CCL11:0.0,JAKMIP1:0.0,ISG20:0.0,PLS3:0.0,NFKB1:0.272714418721
294	0.108264947365	EZR:0.125448700485,UBR7:0.0,FKBP9:0.0,GTF3C4:0.0,LIMD1:0.0,CROCC:0.0
81	0.108204500026	PLA2G2A:0.0,JOSD2:0.0,SSSCA1:0.0,USP34:0.0,TTC9C:0.12,PPIL3:0.0,UBE2B:0.0,UNK:0.0,PRL:0.120271441872,SRXN1:0.0,TTLL12:0.0,ZFYVE19:0.0,UBL7:0.0,AHCYL1:0.0,UFC1:0.0,UBQLN4:0.0
152	0.107998156791	NIPBL:0.0,STAG2:0.0,BRCA2:0.121900093105,SMC3:0.0,CDCA5:0.0,SMC1A:0.0,REC8:0.12,PDS5B:0.0,SYCP3:0.0,STAG3:0.0
230	0.107898866666	FATE1:0.0,YIPF2:0.0,SMIM14:0.0,NRG4:0.272714418721,SYNGR2:0.0,TMEM11:0.0,BIK:0.0,RHBDL3:0.0
215	0.10742025344	TTC39C:0.0,NME1:0.0,TALDO1:0.0,ACAT2:0.272714418721,PTMS:0.0,THOP1:0.0,XYLB:0.0,WDR1:0.0
728	0.10677510742	DCBLD2:0.0,GP6:0.0,CRKL:0.0
221	0.106756933052	HNRNPD:0.0,ELAVL1:0.0,ILF3:0.0,IL13:0.0,DUSP1:0.0,CHIC2:0.0,CD83:0.0,ATF3:0.122995792115
10	0.106194938786	ELK1:0.272714418721,WISP2:0.0,SUDS3:0.0,TRMT61A:0.0,ID3:0.0,ZNF516:0.0,ACTN4:0.272714418721,MIER2:0.0,HELLS:0.0,EID2:0.0,OVOL1:0.0,MBD3L1:0.0,KDM5A:0.0,ZNF335:0.0,HES1:0.0,MAD2L2:0.0,SAP30:0.0,ZFPM2:0.0,HSD11B2:0.0,HDAC3:0.0,MKX:0.0,ELMSAN1:0.0,EMSY:0.0,C16orf87:0.0,SATB2:0.0,ESCO1:0.0,EID1:0.0,DEC1:0.0,SMYD1:0.0,TMEM54:0.0,PAAF1:0.0,SIX4:0.0,TSC22D3:0.0,ZNF395:0.0,GATAD2B:0.0,HDAC1:0.272714418721,MTA1:0.272714418721,DNMT1:0.0,PRDM4:0.0,TRERF1:0.0,WHSC1:0.0,PARP14:0.0,HMG20A:0.0,SMARCC1:0.0,NKX3-2:0.0,EID2B:0.0,SNAI2:0.272714418721,ID4:0.0,EID3:0.0,LARP7:0.0,TAL1:0.0,MTA2:0.0,DDX53:0.0,RABEP2:0.0,NKX2-5:0.0,SNAI3:0.0,BAHD1:0.0,NUP54:0.0,MAGEB1:0.0,MBD4:0.0,KCTD11:0.0,SUZ12:0.0,ID2:0.272714418721,HOXA11:0.0,NKX2-2:0.0,TBL1XR1:0.0,ZNF217:0.0,SMARCD1:0.0,INSM1:0.0,PADI4:0.0,MAGEC2:0.0,TLE3:0.272714418721,NR2E1:0.0,GLI3:0.0,MAGEH1:0.0,KLF1:0.0,CORO2A:0.0,ZNF461:0.0,PPP4R2:0.0,SIX3:0.0,ING2:0.0,RAI1:0.0,ABTB1:0.0,HDAC2:0.0,RCOR2:0.0,CCDC6:0.0,DNTTIP1:0.0
417	0.10597558214	ETF1:0.0,ZMAT3:0.0,TNRC6B:0.127101095936,TNRC6A:0.0,AGO2:0.0
1191	0.105875628306	SFRP2:0.0,WNT1:0.0
528	0.105756962211	TLR9:0.0,TLR4:0.127815732464,SIGIRR:0.0,PALD1:0.0
1047	0.105313407963	DHX9:0.0,NDUFAF4:0.0
698	0.105209501343	IPO4:0.0,RBBP7:0.0,ADSS:0.0
124	0.10487697502	GOLT1B:0.0,CLPTM1:0.272714418721,TM9SF3:0.0,CLPTM1L:0.12,NPC1:0.0,YIPF5:0.0,PIGN:0.0,TM9SF2:0.0,UNC93B1:0.0,STT3B:0.0,STT3A:0.0,PIK3C3:0.0
68	0.104375879648	CUX1:0.0,ZFP36:0.0,MNT:0.0,FOXA3:0.12,MAD1L1:0.12,HOXB3:0.0,FOXC1:0.12,PPP2R3A:0.0,PBX1:0.272714418721,RFX1:0.0,SOX18:0.0,ATOH1:0.0,HOXC6:0.0,NEUROD6:0.0,ERF:0.0,HMGB1:0.0,HOXD10:0.0,HOXD11:0.0
206	0.104367242752	PRKCDBP:0.0,PKP4:0.0,CDH2:0.272714418721,NENF:0.0,PTPN7:0.0,SARS2:0.0,PRPH:0.0,PC:0.0
34	0.104044137502	LTBP1:0.0,TBRG1:0.0,MLF1:0.0,IRGQ:0.0,ULBP2:0.0,ZNF510:0.0,CYP19A1:0.133264432948,ACYP2:0.0,ADAMTS10:0.0,DNMT3B:0.122724350242,ANO6:0.0,CNTNAP5:0.0,ING4:0.0,IGSF22:0.0,FRAT1:0.0,DNAJC18:0.0,POU1F1:0.0,TMBIM6:0.272714418721,BCOR:0.0,GPD1L:0.0,ALOX5AP:0.0,CEBPD:0.272714418721,OMA1:0.0,MALT1:0.0,BFAR:0.0,MAP3K11:0.0,ZNF721:0.0,EHMT2:0.0,TXNDC11:0.0
70	0.103388067232	PHOX2A:0.0,EXOSC10:0.0,MYL6B:0.0,KIF1A:0.0,KLF9:0.0,SUB1:0.0,ESRRB:0.272714418721,C11orf58:0.0,RNF19A:0.0,DPF2:0.0,HOXC11:0.0,LUZP1:0.0,SP1:0.0,CHD3:0.0,DRG1:0.272714418721,TBX21:0.0,MT-ATP6:0.0,NEPRO:0.0
503	0.102357707658	GTF2B:0.0,TAF6:0.0,ASNS:0.0,TBP:0.0
317	0.102308631571	CD5:0.0,GAP43:0.0,PPP1R14A:0.0,PRKCB:0.0,GJA3:0.0,PRKCG:0.0
24	0.102022743566	HIST1H2AA:0.0,KLF16:0.0,SOX4:0.0,S1PR1:0.0,CD2:0.0,PPP1R13L:0.0,TP53BP2:0.0,JDP2:0.0,CTF1:0.0,FBXW8:0.0,UBR1:0.0,SNAI1:0.0,MTF1:0.0,DUSP2:0.0,IFNA7:0.0,GATA3:0.0,EP300:0.272714418721,ITK:0.0,HIST1H2BA:0.0,MMP23B:0.0,L3MBTL1:0.0,HIST2H2AB:0.0,CREBBP:0.0,TCL1A:0.0,U2AF2:0.0,TP63:0.0,CD69:0.0,MN1:0.0,MAP9:0.0,CLOCK:0.0,GPBP1:0.0,BCL3:0.0,COPS2:0.0,TRIM24:0.0,MCM7:0.272714418721,XPA:0.0,SPI1:0.0,SATB1:0.0,TP73:0.272714418721,NPY5R:0.0,EMB:0.0
273	0.100845127899	COMMD10:0.0,CCDC22:0.0,COMMD2:0.0,COMMD8:0.0,RELB:0.272714418721,COMMD4:0.0,COMMD5:0.0
99	0.100615308211	PIP:0.0,CST4:0.0,SOD2:0.141351607284,HTN1:0.0,CST1:0.12,FAM192A:0.0,MYH8:0.0,SMARCA2:0.272714418721,AMY1C:0.0,PRDM2:0.0,MUC5B:0.0,SCRN1:0.0,TCEAL9:0.0,TMEM131:0.0
55	0.100446656733	PFN1:0.0,ACTB:0.0,CORO1A:0.0,VSNL1:0.0,NCF4:0.0,MYO1G:0.0,FPR1:0.0,PDIA6:0.0,MAPK13:0.0,HSD17B4:0.0,PRKCQ:0.0,EPB41L3:0.0,ICAM3:0.0,NLRP10:0.0,CDK5R2:0.0,PCYT1A:0.0,PHACTR4:0.0,S100A13:0.0,ANXA2:0.272714418721,LMOD1:0.0,ALOX5:0.272714418721
1041	0.10038545426	DYNC1LI2:0.0,DYNC1H1:0.0
432	0.100149273823	NDRG2:0.0,RAB4B:0.12,RAB7A:0.0,RAB17:0.0,RABAC1:0.0
131	0.100109619294	ETS1:0.272714418721,LAS1L:0.0,ACAD8:0.0,C1orf52:0.0,ELP2:0.0,PHF14:0.0,TCEAL3:0.0,WDR17:0.0,SLIT2:0.0,NOMO2:0.0,TTC3:0.0
546	0.0995891056633	CDKN1C:0.0,DIABLO:0.12,MAPK10:0.0,MYT1:0.0
695	0.0992518072909	UPF2:0.12,EIF1:0.0,IL2RA:0.0
596	0.0991139967349	NIN:0.0,DACT1:0.0,DAB2IP:0.128444492599,AXIN1:0.0
1054	0.098899166865	FDXR:0.0,POU2F1:0.0
250	0.098789378907	MARCH6:0.0,CHD8:0.0,HNRNPUL1:0.0,CCDC88A:0.0,CEP350:0.0,PPARG:0.272714418721,RBBP5:0.0
259	0.0985623719905	MTRNR2L1:0.0,PPA1:0.0,BCL2L10:0.0,FPR2:0.0,MPHOSPH8:0.0,BCL2L1:0.272714418721,MT-RNR2:0.0
448	0.0981329727283	ITPK1:0.0,LMO3:0.0,SIRT1:0.13089740097,NHLH2:0.0,NMNAT1:0.0
64	0.0980783071823	NMNAT2:0.0,NEDD4L:0.0,HERC3:0.0,CSNK1G1:0.0,SLC11A2:0.0,AXIN2:0.0,ID1:0.0,CARD11:0.0,UBA52:0.0,RBCK1:0.0,RAPGEF2:0.0,HFE:0.0,HERPUD1:0.12,AMMECR1:0.0,UBXN6:0.0,RNF5:0.0,TRAF3:0.0,PFKFB3:0.0,DNAJC2:0.0
477	0.098024079091	STEAP4:0.0,DDX51:0.0,TERT:0.12643866006,SLC7A11:0.0,ACD:0.0
782	0.0977113946783	CASP10:0.0,IFT57:0.0,GZMB:0.0
63	0.0976576971925	BTG3:0.0,E2F2:0.0,NGRN:0.0,LAPTM4B:0.0,SETD1A:0.0,PRKAG3:0.0,RNF144A:0.0,ZMYND10:0.0,UBXN1:0.0,PHF8:0.0,E2F1:0.272714418721,DRAM1:0.0,TEAD3:0.0,SERTAD2:0.0,E2F3:0.272714418721,PKIB:0.0,ATAD2:0.0,CHL1:0.0,MYH7:0.0
389	0.096859843301	CAPZA3:0.0,MYL6:0.0,TNFRSF1B:0.0,ACTG1:0.0,TRADD:0.0
286	0.096478429231	PPME1:0.0,RPRD1B:0.0,FKBP10:0.0,C14orf142:0.0,TOM1L1:0.0,ALAD:0.12,ZPR1:0.0
963	0.0962813834156	CTC1:0.0,TPP1:0.12,POT1:0.0
165	0.0960674813888	SERP1:0.0,PPAT:0.0,ASNA1:0.0,GRPEL2:0.0,TOX4:0.0,FEN1:0.0,ENDOG:0.0,OLR1:0.0,HSPA4:0.0
920	0.0960348569372	GPR50:0.0,MT2A:0.12,MT1A:0.0
893	0.0958547328708	PPP6C:0.0,AURKA:0.122367031979,JTB:0.0
520	0.0956596395237	NCL:0.0,APTX:0.0,GZF1:0.0,CD28:0.0
939	0.0952795613108	FZD9:0.0,WNT7A:0.0,FZD5:0.0
460	0.0946388232093	GJB1:0.0,SLC25A44:0.0,JUP:0.122724350242,PDE3A:0.0,CSDE1:0.0
98	0.0943371686096	CHRNA5:0.0,ZNRF4:0.0,UBIAD1:0.272714418721,CANX:0.0,BSCL2:0.0,UBXN4:0.0,RNASE1:0.0,HMGCR:0.0,TRPV4:0.0,BCAP31:0.0,KSR1:0.0,YIPF3:0.0,SOAT1:0.0,PRAF2:0.0
591	0.094304336501	SEC22B:0.0,MPST:0.0,HPDL:0.0,TST:0.12
438	0.0941050018894	APEX1:0.12,CCDC124:0.0,HOXB6:0.0,ANP32C:0.0,TCF21:0.0
391	0.0934811372539	PECAM1:0.0,XBP1:0.0,URGCP:0.0,BCAS3:0.0,VIM:0.125991584229
107	0.0928849419056	LIN54:0.0,TNF:0.272714418721,ATP2A2:0.0,EED:0.0,ERICH2:0.0,NT5DC3:0.0,SPOCK1:0.12,OPRD1:0.0,SEC16A:0.0,SCG2:0.0,MMP17:0.0,PDIK1L:0.0,SPARCL1:0.0
4	0.0928627875348	BAZ2A:0.12,PREP:0.0,GTF2IRD1:0.0,DKKL1:0.0,FYN:0.272714418721,MYLK:0.0,DLGAP1:0.0,PCDHA7:0.0,ASAP2:0.0,OXT:0.12,GAB3:0.0,TULP4:0.0,NFS1:0.0,KIF13A:0.0,ASB16:0.0,CDC27:0.0,RAPGEF1:0.0,TPSB2:0.0,DAB2:0.272714418721,SLC22A3:0.154571601931,MAP4K1:0.0,MAP4K5:0.0,AFF2:0.0,CCKBR:0.0,MKI67:0.0,EFS:0.0,IL3RA:0.0,C6:0.0,PIK3R1:0.0,FAM110A:0.0,DLGAP3:0.0,ADAMTS2:0.0,CDKL5:0.0,TDRD1:0.0,EPS15:0.0,MEPE:0.0,SHANK3:0.0,LRBA:0.0,ARHGAP33:0.0,PRKG2:0.0,SHROOM2:0.12,NXPH3:0.0,GPR45:0.0,DNASE1L2:0.12,MYO1C:0.0,ISG20L2:0.0,SUV39H2:0.0,SEPN1:0.0,PAX3:0.0,CELSR3:0.0,FANCA:0.0,GABBR1:0.0,CSDC2:0.0,EXTL3:0.0,APOL5:0.0,LRRK1:0.0,TGDS:0.0,CD300LB:0.0,SH2B3:0.0,DLX4:0.0,GCFC2:0.0,GSTZ1:0.0,DUSP15:0.0,CAST:0.0,NFASC:0.0,VPS13A:0.0,SOS2:0.0,PHACTR2:0.0,GSX2:0.0,PRICKLE3:0.0,MSH5:0.0,SEMA7A:0.0,ABCG5:0.0,WNK2:0.0,HCN2:0.0,AKAP6:0.0,TULP1:0.0,GLTSCR1:0.0,ABL2:0.0,EPX:0.0,POLR1B:0.0,CKAP5:0.0,DLGAP2:0.0,PYGB:0.0,TMEM74B:0.0,KIFC2:0.0,GABRA3:0.0,OSBPL5:0.0,SNX3:0.0,NCKAP5:0.0,CUL7:0.0,SLC24A1:0.0,CSMD2:0.0,WDR61:0.0,SNX12:0.0,DOCK3:0.0,PRX:0.0,BRPF3:0.0,SNX17:0.0,ZC4H2:0.0,NCK1:0.0,ABR:0.120271441872,GLMN:0.0,SLC23A1:0.0,CHRD:0.0,P2RX7:0.0,NPVF:0.0,LRRC3:0.0,UHMK1:0.0,CACNA1F:0.0,SCARF2:0.0,CNTNAP1:0.0,PLCG1:0.0,PPFIA3:0.0,RIMS2:0.0,DLGAP4:0.0,DTNBP1:0.0,ABL1:0.0,ARHGEF11:0.0,CDON:0.0
241	0.0924028847244	LMCD1:0.0,NKX3-1:0.148319338391,CKAP4:0.0,AEN:0.0,CHPF:0.0,ZBTB7A:0.12,SP5:0.0
575	0.0920874962254	FAM98B:0.0,DEPDC1B:0.0,MDC1:0.0,C2orf49:0.0
386	0.0916210385747	OTUD7A:0.0,GLRX5:0.0,SFXN3:0.0,VHL:0.0,MYCBPAP:0.0
188	0.0912233689613	GALNT12:0.0,STATH:0.0,PRR4:0.0,PRH2:0.0,LAMA5:0.272714418721,PRDX3:0.0,SV2A:0.0,MUC7:0.0,SMR3B:0.0
102	0.0911565469051	RABGGTA:0.0,BMPR2:0.272714418721,OC90:0.0,MERTK:0.0,C4BPA:0.0,CES3:0.0,FOXL1:0.0,SULT1E1:0.120271441872,CCDC89:0.0,FRS3:0.0,GCGR:0.0,PMPCA:0.0,NBEA:0.0
578	0.0910262297325	NEK6:0.0,ERCC6L2:0.0,MTHFD1L:0.0,DERA:0.0
254	0.0909686897762	MYH9:0.0,MYH10:0.0,OVGP1:0.0,AKAP10:0.0,TRPM6:0.0,MYH14:0.12,LLGL1:0.0
740	0.0908551846165	TNFRSF10A:0.127815732464,ARAP1:0.0,TNFRSF10B:0.0
203	0.090655817612	SUPT4H1:0.0,XRCC6:0.0,ORC6:0.0,XRCC5:0.0,POLE3:0.0,HTATSF1:0.0,DBF4:0.0,PTER:0.0
101	0.0904280288469	POSTN:0.0,TRAPPC6B:0.0,TRAPPC5:0.0,TRAPPC1:0.0,TECPR1:0.0,REPS2:0.272714418721,SPATA22:0.0,TRAPPC4:0.0,TRAPPC2L:0.0,TRAPPC8:0.0,TRAPPC3L:0.0,TRAPPC11:0.0,TRAPPC10:0.0,TRAPPC12:0.0
1030	0.0903950442272	SNW1:0.0,PGR:0.0
35	0.090324154103	OST4:0.0,P3H4:0.0,GNGT1:0.0,EDEM3:0.0,H6PD:0.0,SGSH:0.0,LAMC1:0.122724350242,COLGALT1:0.0,ERO1B:0.0,KIAA1161:0.0,FUCA2:0.0,FBXO6:0.0,LAMB2:0.12,ATP6AP1:0.0,EMILIN2:0.0,LRIG2:0.0,B3GALNT2:0.0,PTGFRN:0.0,LMF2:0.0,ASAH1:0.272714418721,ENPP1:0.0,NAGLU:0.12,PXDN:0.0,LAMB1:0.272714418721,FOXRED2:0.0,RHO:0.0,GUSB:0.0,GAA:0.0,NAGA:0.0
26	0.090153491431	MKRN1:0.0,TNIP2:0.0,RDH12:0.0,POLI:0.0,BCL2L12:0.0,SPDYA:0.0,DENR:0.0,MAP3K1:0.0,HIST1H2BK:0.0,ASH2L:0.0,RCHY1:0.272714418721,UBC:0.0,SH3RF3:0.0,ERN1:0.0,RGS2:0.0,AMOT:0.0,ESF1:0.0,CYLD:0.0,MUL1:0.0,USP5:0.0,GLI1:0.272714418721,DTX1:0.0,PSD:0.0,MARCH5:0.0,PDCD2:0.0,ATXN3:0.0,NDEL1:0.0,MYOM3:0.0,ABCG2:0.0,ADAM19:0.0,POLH:0.0,MAP3K4:0.0,LEPR:0.0,USP2:0.272714418721,KLF5:0.0,TRIM39:0.0,PRKAR1B:0.0,PPP1R9A:0.0,BRCC3:0.0
599	0.0897995868409	MYH2:0.0,S100A4:0.0,MYH4:0.0,BTC:0.0
946	0.0896984563194	TRAPPC2:0.0,HLA-E:0.0,ZBTB38:0.12
327	0.0891403262838	NHEJ1:0.0,TDP1:0.0,WRN:0.0,TNNI3:0.0,H2AFX:0.0,NLRP2:0.0
858	0.0891311001906	TGOLN2:0.0,SYT2:0.0,PRKD2:0.0
842	0.0891134163251	GTF2H2:0.0,GADD45A:0.122724350242,ERCC5:0.0
211	0.0889950691826	UBE2O:0.0,RPS20:0.0,SAP30L:0.0,CPNE1:0.0,POLA2:0.0,POP7:0.0,MCAM:0.272714418721,XAGE1E:0.0
19	0.0888498247828	CFLAR:0.0,PRPSAP1:0.0,TRAF6:0.0,PSMA3:0.0,BCAR3:0.0,TICAM1:0.0,MYDGF:0.0,GOT2:0.0,TARSL2:0.0,ESD:0.0,TIRAP:0.12,ATP5J2:0.0,LRRC59:0.0,BPNT1:0.0,TRAF5:0.0,PSPH:0.0,TNFRSF17:0.0,SAE1:0.0,BCL10:0.0,TFE3:0.0,MEDAG:0.0,ETFA:0.0,MPG:0.0,EIF1AX:0.0,DCXR:0.122724350242,GDI2:0.0,NDUFAF1:0.0,AHCY:0.0,CTAGE5:0.0,OR10J1:0.0,GCN1:0.0,TMEM109:0.0,NUDT11:0.0,NAA50:0.0,ACTR2:0.0,SEC11A:0.0,OAT:0.0,TRAM1:0.0,PAK2:0.0,SEPT9:0.0,HIST2H2AA4:0.0,DUPD1:0.0,GXYLT1:0.0,RHPN2:0.0,AHCYL2:0.12,CYB5B:0.0
50	0.0887985878945	DPP8:0.0,IL21R:0.0,CXCL10:0.0,IL12A:0.0,CXCL11:0.0,KIR3DL1:0.0,ERAP2:0.0,IFNB1:0.272714418721,IRF2:0.0,IRF1:0.0,OGN:0.0,HLA-G:0.0,IL12B:0.0,IRF5:0.0,IRF7:0.0,BTN3A3:0.0,IFNA14:0.0,IL7:0.0,IFI6:0.0,IFNA2:0.0,MED23:0.0,FOXP3:0.0,EVL:0.0
558	0.0885780053454	THAP3:0.0,HCFC2:0.0,HCFC1:0.0,SETD7:0.0
159	0.0876589660532	NUBP2:0.0,C9orf78:0.0,HEXA:0.0,SNRPF:0.0,SDHAF2:0.0,THADA:0.127372537808,IGBP1:0.0,TIPRL:0.0,RNF214:0.0,UBE2R2:0.0
954	0.0875052978976	COX6B1:0.0,ACOX1:0.0,GRHPR:0.12
251	0.0873740690317	VPREB1:0.0,CD22:0.0,IGHM:0.0,VPREB3:0.0,JCHAIN:0.0,MAPKAPK3:0.0,LGALS1:0.272714418721
158	0.0873017139803	DYRK1A:0.0,BNC2:0.0,HOXB2:0.0,RBP2:0.0,GSR:0.0,AP1AR:0.0,TROAP:0.0,MAPRE3:0.0,RB1:0.272714418721,DYRK1B:0.0
278	0.0867606516089	DVL3:0.0,HOXC8:0.272714418721,LRRFIP2:0.0,HOMEZ:0.0,NKD1:0.0,VANGL1:0.0,PRICKLE1:0.0
531	0.0866958684479	TSC22D2:0.0,KEAP1:0.12,SESN2:0.0,NEIL2:0.0
873	0.0866354019825	SIRPG:0.0,CD47:0.0,COL4A3:0.0
923	0.0860096835997	GALM:0.0,SDF2L1:0.12,UEVLD:0.0
1314	0.0854245634128	ATP5A1:0.0,ATPAF1:0.0
23	0.0851405294797	CDH9:0.0,NEURL2:0.0,DOT1L:0.0,CDH18:0.0,VEZT:0.0,TCF4:0.0,FCER1G:0.0,TACC3:0.0,JRK:0.0,TCF7:0.0,FERMT2:0.120271441872,ZBTB33:0.0,BCCIP:0.0,SOX1:0.0,CDH7:0.0,FGF20:0.0,BCL9:0.0,CTNND2:0.0,SOX17:0.0,GRIP1:0.0,PTPRM:0.0,RUNX3:0.0,CDH15:0.0,CTNNB1:0.202171534977,CDH17:0.0,AHCTF1:0.0,PRPF38B:0.0,RBM39:0.0,RPL41:0.0,USP33:0.0,PHC2:0.0,CDH12:0.0,PTK7:0.0,L3MBTL3:0.0,ERMN:0.0,HIC1:0.0,IGFBP2:0.272714418721,PTN:0.272714418721,CDH6:0.0,RAB8B:0.0,CDH10:0.0,CLEC4C:0.0
581	0.0851069122197	MBD3L2:0.0,POLD3:0.0,CHD4:0.0,DPEP3:0.0
836	0.0846918724192	PAX7:0.0,FHL1:0.0,CLMN:0.0
1202	0.0843296161993	COMMD1:0.0,NMRAL1:0.0
762	0.0839238741539	RAB11A:0.0,WDR44:0.0,ME2:0.0
925	0.0839161359311	OTULIN:0.0,SHARPIN:0.0,RNF31:0.0
369	0.083702679847	EIF1B:0.0,UCHL5:0.0,G3BP2:0.0,HYPK:0.0,ARPC4:0.0
320	0.0834024426802	GTF2H1:0.0,ERCC2:0.125091382221,GTF2H3:0.0,CDK7:0.0,GTF2H5:0.0,GTF2H4:0.0
551	0.0830973481272	RPA4:0.0,KATNB1:0.0,MSH3:0.122724350242,RAD1:0.0
509	0.0830761358196	EPHB2:0.120271441872,TMEM33:0.0,RBL1:0.0,CD320:0.0
1131	0.0826121090396	EIF4A2:0.0,DNAH5:0.0
238	0.082579602757	NAF1:0.0,AVEN:0.0,BLID:0.0,BCL2:0.145237669885,AGO1:0.0,CISD2:0.0,MEX3D:0.0
270	0.0824123068014	BMPR1A:0.0,LRG1:0.0,FKBP1B:0.0,TGFBR1:0.0,ACVRL1:0.0,IGSF1:0.0,BMPR1B:0.122724350242
982	0.0823840994257	RABGAP1:0.0,RAB6B:0.0
579	0.0823299108879	HBEGF:0.0,HDX:0.0,ZBTB16:0.122724350242,ATP6AP2:0.0
533	0.0820535726977	IFNAR2:0.0,IL10:0.122724350242,IL22:0.0,IL10RA:0.0
76	0.0820189700921	SAMD4A:0.0,NBPF15:0.0,ILDR2:0.0,C1orf106:0.0,SHROOM1:0.0,TPD52L1:0.12,CDC42BPG:0.0,REEP4:0.0,PACS2:0.0,REL:0.0,KIAA0930:0.0,FAM53B:0.0,FAM117B:0.0,WDR37:0.0,REEP3:0.0,PDZD11:0.0,SFN:0.272714418721
468	0.0819167291389	WFIKKN2:0.0,BMP3:0.0,GDF11:0.0,BMP8B:0.0,WFIKKN1:0.0
712	0.0818209992565	TXN2:0.0,DDX5:0.0,GOLIM4:0.0
1224	0.0816217456805	DVL2:0.0,DIXDC1:0.0
875	0.0814975650708	AKR1B1:0.0,ZNF253:0.0,LDOC1:0.0
1073	0.0810704508628	WDR73:0.0,UBA1:0.0
1064	0.0809513871732	NFYB:0.0,NFYA:0.0
580	0.0808616905916	BAIAP2L1:0.12,IQSEC2:0.0,GRID2IP:0.0,SHANK2:0.0
729	0.0807942971942	LAT:0.0,CLYBL:0.0,INPP5D:0.0
602	0.080585571012	DNLZ:0.0,HSPA9:0.0,ABHD14A:0.0,BZW2:0.0
494	0.0803229663953	TRIP11:0.0,SEC22A:0.0,CEP68:0.0,USO1:0.12
872	0.0800807034168	MESDC1:0.0,MESDC2:0.0,LRP6:0.0
