clusters	score	genes
303	0.290108085475	STC2:0.0,LOXL1:0.0,MFAP2:0.0,S100A7:0.0,TGFBI:0.272714418721,FBN1:0.0
178	0.28913436642	LGALS9:0.0,MUC1:0.272714418721,APOB:0.0,ORM1:0.0,LGALS8:0.272714418721,HPX:0.0,A1BG:0.0,ITGAL:0.0,LGALS3:0.272714418721
796	0.285505483944	GKN2:0.0,MUC6:0.272714418721,TFF1:0.0
314	0.285499724982	VEGFD:0.0,VEGFC:0.272714418721,NRP2:0.0,PLXNA2:0.0,PLXNA1:0.0,NRP1:0.120271441872
1352	0.285326508317	KCNJ6:0.0,BIRC5:0.272714418721
1147	0.282420786416	EPHA2:0.272714418721,CLDN4:0.0
1051	0.28177813366	PYDC1:0.0,PYCARD:0.272714418721
1158	0.280650107667	VCAM1:0.0,SPARC:0.272714418721
1040	0.279076213414	STUB1:0.0,KCNQ4:0.0
1249	0.278880386718	TNFRSF11A:0.272714418721,TMPRSS15:0.0
732	0.27853428156	S100A5:0.0,AREG:0.272714418721,S100A2:0.0
1031	0.277674776756	DCC:0.272714418721,EIF2B1:0.0
661	0.27212602732	ST14:0.13089740097,IGFBP7:0.125720142357,PDGFC:0.0,PLAU:0.136346101455
437	0.271703895522	CTRC:0.0,GZMM:0.0,SGCD:0.0,KLK4:0.272714418721,SERPINA3:0.122367031979
450	0.271369150305	PKN2:0.0,MAPK8:0.272714418721,APBB1:0.0,FAM193B:0.0,CDC25A:0.272714418721
703	0.27019817661	ATG16L2:0.0,FKBP8:0.0,CHUK:0.272714418721
315	0.267898948776	CRIP2:0.0,UXT:0.122724350242,ALPL:0.272714418721,NME5:0.0,RELA:0.272714418721,NR1H4:0.0
778	0.266589591107	UBE2C:0.0,UBE3D:0.0,CCNB1:0.272714418721
927	0.266318575369	SERPINB13:0.0,PLGRKT:0.0,PLG:0.272714418721
1115	0.265348807013	C1orf168:0.0,FDFT1:0.272714418721
588	0.263414734952	SDC2:0.0,CSF2RA:0.0,SDC4:0.0,TIAM1:0.272714418721
1090	0.262710116094	CXCL12:0.147786386169,CCR10:0.0
1053	0.259773331309	RHEBL1:0.0,EIF4EBP1:0.272714418721
751	0.259571388046	FZD2:0.0,ROR2:0.0,WNT5A:0.272714418721
1103	0.258074394987	PEX7:0.0,ACAT1:0.272714418721
525	0.257070983294	TMEM67:0.0,DMKN:0.0,HSPA5:0.272714418721,HSPA6:0.0
552	0.255986404675	VWA1:0.0,HSPG2:0.272714418721,CLSTN1:0.0,LTBP2:0.0
474	0.247758932751	HEMGN:0.0,PELP1:0.272714418721,FAM129A:0.0,NPM1:0.272714418721,FOXK1:0.0
518	0.247717223234	SHROOM3:0.0,ZKSCAN2:0.0,QPCTL:0.0,GSK3B:0.128444492599
1043	0.24684125143	MMP16:0.0,COL1A2:0.0
739	0.246352672383	GAPDH:0.272714418721,NUDT2:0.0,CSF1:0.0
814	0.245967627373	PPP3CB:0.0,TBC1D10C:0.0,CACNA1H:0.272714418721
528	0.245888055552	TLR9:0.272714418721,TLR4:0.127815732464,SIGIRR:0.0,PALD1:0.0
422	0.244486611378	TRIP10:0.0,WASL:0.0,CIB1:0.0,FABP3:0.0,ITGA2:0.272714418721
496	0.243787111028	F9:0.0,SERPINC1:0.272714418721,GZMA:0.0,ANP32A:0.0
1107	0.241356912253	TLR6:0.125448700485,TRAP1:0.0
1099	0.237531757971	CD151:0.0,MMP7:0.124538566955
615	0.236662751725	VIPR1:0.272714418721,SLC31A2:0.0,RAMP1:0.0,RAMP2:0.0
614	0.233152434744	HMGN2:0.0,CCR2:0.272714418721,DEFB103B:0.0,DEFB4B:0.0
938	0.230950835817	JAG1:0.272714418721,NEURL1:0.0,CD46:0.0
793	0.229199353814	CXCL8:0.142880569428,IL5:0.0,PF4:0.0
143	0.22899306972	CEBPG:0.0,RNF187:0.0,SLC4A8:0.0,ITGAX:0.0,SNRK:0.0,EPHB4:0.272714418721,HHEX:0.0,JUN:0.272714418721,CITED1:0.0,NFE2L2:0.12
757	0.226545482312	TLR1:0.272714418721,CBFB:0.0,DHX36:0.0
715	0.223946444173	NUPR1:0.272714418721,MYOD1:0.0,BHLHA15:0.0
937	0.22301472256	FYB:0.0,BCAR1:0.272714418721,PEAK1:0.0
235	0.223007397222	CYP4A11:0.0,CYP2E1:0.12,CYP3A4:0.122995792115,CYP3A5:0.130540082706,CYP4F2:0.0,CYP17A1:0.133535874821,CYB5A:0.0
237	0.221875000504	GTF3A:0.0,CXCR2:0.0,ADCY1:0.0,GNAI2:0.0,RASD1:0.12,LHB:0.272714418721,NCF1:0.0
660	0.22000730268	GAS1:0.0,IHH:0.0,SHH:0.272714418721,HHIP:0.0
1299	0.217850974731	PODXL:0.122724350242,SELE:0.0
707	0.217430877807	EPOR:0.272714418721,SYP:0.0,VAMP2:0.0
815	0.215656629355	JUND:0.272714418721,SLC25A12:0.0,HBZ:0.0
761	0.215632709673	IKBKB:0.272714418721,MLST8:0.0,ZC3H12A:0.0
716	0.214163250729	FOXP4:0.123181357595,DEGS1:0.12,MOB1A:0.0
1006	0.21347106401	PSMD6:0.0,ATAD3A:0.12
645	0.211395750805	GLI2:0.272714418721,FST:0.0,FSTL3:0.0,ADAM8:0.0
846	0.21077382267	SLC39A7:0.0,KRI1:0.0,CSNK2A1:0.272714418721
694	0.209529598655	KLF15:0.12,KAT2B:0.0,SUPT7L:0.0
845	0.206672379862	ZIC2:0.12,CASP2:0.0,PRKDC:0.12
193	0.205193393747	FURIN:0.0,SORCS1:0.0,ZP4:0.0,ADAMTS1:0.272714418721,NAGPA:0.0,MMP28:0.0,COL23A1:0.0,DSG3:0.0,VCAN:0.272714418721
917	0.203700093715	SCUBE3:0.0,SCUBE1:0.0,MMP2:0.272714418721
942	0.202168146814	WNT4:0.12,ZNRF3:0.0,FZD6:0.0
1177	0.197350257766	BAD:0.128715934472,BCL2L11:0.0
774	0.196980872719	HRG:0.0,FGG:0.272714418721,FGA:0.0
901	0.196940355269	LSM1:0.272714418721,PRPF3:0.0,ZBTB8A:0.0
