clusters	score	genes
1	0.303332291088	MYH9:0.0,JAK2:0.12,MPL:0.0,PTPRC:0.0,ETV4:0.125720142357,SOCS1:0.0,TPM3:0.0,PTK6:0.0,ERBB3:0.0,STK11:0.0,PTPRK:0.12,ITK:0.0,NTRK3:0.0,PTPRB:0.0,TPM4:0.0,ALK:0.0,FGFR1:0.0,PRDM1:0.0,ERBB4:0.272714418721,NRAS:0.0,NTRK1:0.0,BMPR1A:0.0,HSP90AB1:0.12,FLT4:0.272714418721,MDM4:0.123724241339,PPARG:0.272714418721,PIK3CA:0.121900093105,SRSF2:0.0
8	0.290311330155	CBL:0.0,ERBB2:0.153496597004,HRAS:0.0,LCK:0.0,CBLB:0.0,FNBP1:0.0,WAS:0.0,PDGFRB:0.272714418721
7	0.288718538737	PMS2:0.0,MSH2:0.272714418721,RMI2:0.0,ATM:0.128087174336,WRN:0.0,CDKN2C:0.0,NBN:0.12,MSH6:0.0,BLM:0.0
37	0.282148671039	IKBKB:0.272714418721,PTPN11:0.0,FLT3:0.0
45	0.257018775006	EZH2:0.0,STAT3:0.138246194559
54	0.252386230997	CIITA:0.0,IRF4:0.0
6	0.24874593692	CD74:0.272714418721,LPP:0.0,ATF1:0.0,GNA11:0.0,LASP1:0.0,KDR:0.0,CXCR4:0.272714418721,SDC4:0.0,KTN1:0.0
29	0.247250444536	CARD11:0.0,CCND1:0.216531666935,NFKB2:0.0
36	0.247226955059	EPS15:0.0,MDM2:0.128001297944,WHSC1:0.0
3	0.246809477424	MAP3K1:0.272714418721,MSN:0.0,BRAF:0.272714418721,PAFAH1B2:0.0,USP8:0.0,YWHAE:0.0,NCOR1:0.0,TCF12:0.0,MLF1:0.0,ATIC:0.0,EZR:0.125448700485,TRIP11:0.0,ATP2B3:0.0
11	0.237531193772	SS18:0.0,MAFB:0.0,MECOM:0.0,GOPC:0.0,HOXA9:0.0,MAP2K4:0.0,JUN:0.272714418721
12	0.233722390117	PLCG1:0.0,FANCA:0.0,ABI1:0.0,FCGR2B:0.0,SH2B3:0.0,FAS:0.272714418721,ABL2:0.0
15	0.226424803563	ASXL1:0.0,AR:0.28,KMT2A:0.0,GATA3:0.0,KMT2D:0.0
19	0.224157217777	CDK12:0.0,NCOA2:0.122724350242,NCOA1:0.120271441872,TRIM24:0.0
9	0.218813963324	BRCA2:0.121900093105,TOP1:0.272714418721,PAX3:0.0,DDB2:0.0,DNM2:0.0,ABL1:0.0,NKX2-1:0.0,NCKIPSD:0.0
61	0.217075315387	NONO:0.0,MLH1:0.125448700485
18	0.203855237762	DNMT3A:0.272714418721,FIP1L1:0.0,NUP98:0.0,BCL9:0.0,CDC73:0.0
4	0.203676969305	PAX5:0.0,BCL3:0.0,OLIG2:0.0,TCL1A:0.0,REL:0.0,XPA:0.0,RECQL4:0.0,MUC1:0.0,EP300:0.272714418721,MN1:0.0,TBL1XR1:0.0,CASP8:0.0
10	0.190794674105	TPR:0.0,ERC1:0.0,KIF5B:0.0,EIF4A2:0.0,ERCC3:0.0,ATP1A1:0.0,RHOA:0.272714418721,SMAD2:0.0
58	0.18936473902	CHD4:0.0,NAB2:0.0
62	0.17421106048	XPO1:0.0,DICER1:0.0
40	0.166109418582	GATA2:0.0,CREBBP:0.120271441872,POU2AF1:0.0
33	0.163128831245	VHL:0.0,DCTN1:0.0,MALT1:0.0
14	0.143670785491	PRCC:0.0,ROS1:0.0,MTOR:0.0,TERT:0.12643866006,EGFR:0.0,RAP1GDS1:0.0
32	0.137305671752	HNF1A:0.0,BCL6:0.0,HMGA1:0.0
2	0.130976503869	NUP214:0.0,ZMYM2:0.0,SETD2:0.0,UBR5:0.0,ETV6:0.0,RANBP2:0.0,IL7R:0.0,SOX2:0.0,CALR:0.120271441872,ZCCHC8:0.0,RBM15:0.0,CNOT3:0.0,LONP1:0.0
49	0.127503405855	FUBP1:0.0,PCBP1:0.0
13	0.120707848457	DDX5:0.0,MYOD1:0.0,THRAP3:0.0,ERG:0.161931158082,DEK:0.0,BTG1:0.0
57	0.114305233738	KDM5A:0.0,SUZ12:0.0
67	0.107125788372	TRIM27:0.0,TAL1:0.0
23	0.0996790586491	TFG:0.0,EIF3E:0.0,TNFRSF14:0.0,RAD21:0.0
52	0.0977838692406	ARID2:0.0,SMARCD1:0.0
26	0.0879164914455	MAP2K2:0.0,CCNE1:0.0,CDK4:0.0
27	0.0664859381656	KMT2C:0.0,KLF4:0.0,KDM6A:0.0
28	0.0649412194106	STAG2:0.0,SFPQ:0.0,TSC1:0.0
38	0.0572067465591	FANCG:0.0,XPC:0.0,ERCC4:0.0
17	0.0565251139443	PCM1:0.0,MYB:0.0,CLTC:0.0,BCR:0.0,NFKBIE:0.0
35	0.0547277896617	MLLT1:0.0,ELL:0.0,MLLT3:0.0
60	0.0444718511432	CBFB:0.0,GAS7:0.0
21	0.0375288772676	NSD1:0.0,DDX6:0.0,AFF4:0.0,AFF1:0.0
25	0.0364162930679	SEPT5:0.0,MAX:0.0,FUS:0.0,HNRNPA2B1:0.0
50	0.0341305068975	RPL15:0.0,RPL22:0.0
47	0.0179593256087	CBLC:0.0,RET:0.0
20	0.00983384689369	RPN1:0.0,LZTR1:0.0,SSX4B:0.0,SND1:0.0
0	0.0	EBF1:0.0,CTCF:0.0,SMARCE1:0.0
43	0.0	DDIT3:0.0,CREB3L1:0.0
44	0.0	PDGFB:0.0,COL2A1:0.0
48	0.0	SBDS:0.0,IDH1:0.0
56	0.0	NIN:0.0,AXIN1:0.0
64	0.0	MAML2:0.0,NOTCH2:0.0
68	0.0	HLF:0.0,ARNT:0.0
